تاریخ,ساعت,مسابقات,فصل,عنوان,حریف,گل زده,گل خورده,تفاضل گل,امتیاز,بازی در خانه,لینک بازی
1392/11/27,15:30,لیگ برتر ایران,1392-1393,هفته 27,نفت تهران,1,1,0,1,0,
1393/01/07,17:30,لیگ برتر ایران,1392-1393,هفته 28,تراکتور,2,1,1,3,1,
1391/11/06,15:30,لیگ برتر ایران,1391-1392,هفته 23,راه‌آهن,2,1,1,3,1,
1391/11/11,16:50,لیگ برتر ایران,1391-1392,هفته 24,پرسپولیس,0,0,0,1,0,
1391/11/20,15:30,لیگ برتر ایران,1391-1392,هفته 25,ذوب آهن,2,1,1,3,1,
1391/11/27,15:15,لیگ برتر ایران,1391-1392,هفته 26,ملوان,2,2,0,1,0,
1391/12/04,16:00,لیگ برتر ایران,1391-1392,هفته 27,پیکان,3,1,2,3,1,
1391/12/11,16:00,لیگ برتر ایران,1391-1392,هفته 28,صنعت نفت آبادان,0,1,-1,0,0,
1391/12/20,16:00,لیگ برتر ایران,1391-1392,هفته 29,گهر دورود,4,1,3,3,1,
1391/12/25,16:00,لیگ برتر ایران,1391-1392,هفته 30,فجر سپاسی,1,1,0,1,0,
1392/01/16,17:00,لیگ برتر ایران,1391-1392,هفته 31,صبای قم,2,2,0,1,1,
1392/01/26,19:00,لیگ برتر ایران,1391-1392,هفته 32,تراکتور,1,1,0,1,0,
1392/02/15,18:00,لیگ برتر ایران,1391-1392,هفته 33,استقلال,0,1,-1,0,1,
1392/02/20,18:00,لیگ برتر ایران,1391-1392,هفته 34,نفت تهران,0,0,0,1,0,
1392/05/03,22:00,لیگ برتر ایران,1392-1393,هفته 1,سپاهان,0,2,-2,0,0,
1392/05/11,22:00,لیگ برتر ایران,1392-1393,هفته 2,فجر سپاسی,1,0,1,3,1,
1392/05/15,22:00,لیگ برتر ایران,1392-1393,هفته 3,صبای قم,1,0,1,3,0,
1392/05/19,20:30,لیگ برتر ایران,1392-1393,هفته 4,داماش گیلان,3,1,2,3,1,
1392/05/25,19:45,لیگ برتر ایران,1392-1393,هفته 5,راه‌آهن,1,0,1,3,0,
1392/06/01,20:15,لیگ برتر ایران,1392-1393,هفته 6,استقلال خوزستان,3,2,1,3,1,
1392/06/08,19:00,لیگ برتر ایران,1392-1393,هفته 7,پرسپولیس,1,3,-2,0,0,
1392/06/14,19:00,لیگ برتر ایران,1392-1393,هفته 8,ذوب آهن,1,0,1,3,1,
1392/06/22,18:00,لیگ برتر ایران,1392-1393,هفته 9,مس کرمان,2,2,0,1,0,
1392/06/29,18:40,لیگ برتر ایران,1392-1393,هفته 10,سایپا,4,1,3,3,1,
1392/07/05,16:15,لیگ برتر ایران,1392-1393,هفته 11,ملوان,2,1,1,3,0,
1392/07/11,17:20,لیگ برتر ایران,1392-1393,هفته 12,نفت تهران,0,2,-2,0,1,
1391/02/22,17:30,لیگ برتر ایران,1390-1391,هفته 34,پرسپولیس,1,2,-1,0,1,
1391/04/30,21:15,لیگ برتر ایران,1391-1392,هفته 1,داماش گیلان,1,1,0,1,0,
1391/05/04,22:00,لیگ برتر ایران,1391-1392,هفته 2,سپاهان,1,3,-2,0,1,
1391/05/10,22:00,لیگ برتر ایران,1391-1392,هفته 3,سایپا,2,0,2,3,1,
1391/05/16,22:00,لیگ برتر ایران,1391-1392,هفته 4,آلومینیوم هرمزگان,1,1,0,1,0,
1391/05/27,22:00,لیگ برتر ایران,1391-1392,هفته 5,مس کرمان,0,1,-1,0,1,
1391/06/02,19:10,لیگ برتر ایران,1391-1392,هفته 6,راه‌آهن,1,2,-1,0,0,
1391/06/08,20:00,لیگ برتر ایران,1391-1392,هفته 7,پرسپولیس,1,1,0,1,1,
1391/06/25,18:30,لیگ برتر ایران,1391-1392,هفته 8,ذوب آهن,1,2,-1,0,0,
1391/06/31,18:45,لیگ برتر ایران,1391-1392,هفته 9,ملوان,1,0,1,3,1,
1391/07/05,16:30,لیگ برتر ایران,1391-1392,هفته 10,پیکان,5,0,5,3,0,
1391/07/10,18:30,لیگ برتر ایران,1391-1392,هفته 11,صنعت نفت آبادان,3,1,2,3,1,
1391/07/28,15:00,لیگ برتر ایران,1391-1392,هفته 12,گهر دورود,1,1,0,1,0,
1391/08/05,18:00,لیگ برتر ایران,1391-1392,هفته 13,فجر سپاسی,2,1,1,3,1,
1391/08/10,15:30,لیگ برتر ایران,1391-1392,هفته 14,صبای قم,0,0,0,1,0,
1391/08/28,16:40,لیگ برتر ایران,1391-1392,هفته 15,تراکتور,3,2,1,3,1,
1391/09/08,17:30,لیگ برتر ایران,1391-1392,هفته 16,استقلال,3,2,1,3,0,
1391/09/13,15:15,لیگ برتر ایران,1391-1392,هفته 17,نفت تهران,3,1,2,3,1,
1391/09/23,16:15,جام حذفی ایران,91-92,يك شانزدهم,سپاهان,1,2,-1,0,0,
1391/10/05,15:00,لیگ برتر ایران,1391-1392,هفته 18,داماش گیلان,2,2,0,1,1,
1391/10/10,15:00,لیگ برتر ایران,1391-1392,هفته 19,سپاهان,1,0,1,3,0,
1391/10/16,15:00,لیگ برتر ایران,1391-1392,هفته 20,سایپا,1,1,0,1,0,
1391/10/24,15:30,لیگ برتر ایران,1391-1392,هفته 21,آلومینیوم هرمزگان,2,1,1,3,1,
1391/10/30,15:30,لیگ برتر ایران,1391-1392,هفته 22,مس کرمان,0,0,0,1,0,
1390/08/08,16:40,لیگ برتر ایران,1390-1391,هفته 12,سایپا,0,0,0,1,0,
1390/08/27,16:45,لیگ برتر ایران,1390-1391,هفته 13,تراکتور,2,1,1,3,1,
1390/09/02,15:15,لیگ برتر ایران,1390-1391,هفته 14,سپاهان,0,2,-2,0,0,
1390/09/07,14:30,جام حذفی ایران,90-91,يک هشتم,صنعت نفت آبادان,2,0,2,3,0,
1390/09/12,15:15,لیگ برتر ایران,1390-1391,هفته 15,راه‌آهن,0,0,0,1,1,
1390/09/18,15:00,لیگ برتر ایران,1390-1391,هفته 16,ملوان,1,0,1,3,1,
1390/09/24,14:30,جام حذفی ایران,90-91,يک چهارم,شهرداری یاسوج,3,5,-2,0,0,
1390/09/28,16:15,لیگ برتر ایران,1390-1391,هفته 17,پرسپولیس,1,1,0,1,0,
1390/10/16,15:00,لیگ برتر ایران,1390-1391,هفته 18,شاهین بوشهر,2,1,1,3,0,
1390/10/21,15:00,لیگ برتر ایران,1390-1391,هفته 19,شهرخودرو مشهد,4,0,4,3,1,
1390/10/25,15:00,لیگ برتر ایران,1390-1391,هفته 20,نفت تهران,3,1,2,3,0,
1390/10/29,15:00,لیگ برتر ایران,1390-1391,هفته 21,ذوب آهن,0,1,-1,0,1,
1390/11/05,18:00,لیگ برتر ایران,1390-1391,هفته 22,استقلال,1,2,-1,0,0,
1390/11/09,16:00,لیگ برتر ایران,1390-1391,هفته 23,صنعت نفت آبادان,2,0,2,3,1,
1390/11/14,15:00,لیگ برتر ایران,1390-1391,هفته 24,شهرداری تبریز,1,1,0,1,0,
1390/11/20,16:00,لیگ برتر ایران,1390-1391,هفته 25,صبای قم,3,0,3,3,1,
1390/11/26,15:30,لیگ برتر ایران,1390-1391,هفته 26,فجر سپاسی,1,2,-1,0,0,
1390/12/19,16:00,لیگ برتر ایران,1390-1391,هفته 27,داماش گیلان,1,1,0,1,1,
1390/12/27,16:00,لیگ برتر ایران,1390-1391,هفته 28,مس کرمان,1,1,0,1,0,
1391/01/18,17:00,لیگ برتر ایران,1390-1391,هفته 29,سایپا,1,2,-1,0,1,
1391/01/25,17:00,لیگ برتر ایران,1390-1391,هفته 30,تراکتور,0,2,-2,0,0,
1391/02/03,17:00,لیگ برتر ایران,1390-1391,هفته 31,سپاهان,1,2,-1,0,1,
1391/02/08,17:00,لیگ برتر ایران,1390-1391,هفته 32,راه‌آهن,0,0,0,1,0,
1391/02/17,17:00,لیگ برتر ایران,1390-1391,هفته 33,ملوان,0,2,-2,0,0,
1389/12/06,17:15,لیگ برتر ایران,1389-1390,هفته 24,پرسپولیس,1,3,-2,0,0,
1389/12/13,16:15,لیگ برتر ایران,1389-1390,هفته 25,صنعت نفت آبادان,4,1,3,3,1,
1389/12/22,16:15,لیگ برتر ایران,1389-1390,هفته 26,پیکان,2,0,2,3,0,
1389/12/27,16:30,لیگ برتر ایران,1389-1390,هفته 27,راه‌آهن,0,0,0,1,1,
1390/01/11,17:00,لیگ برتر ایران,1389-1390,هفته 28,تراکتور,1,1,0,1,0,
1390/01/19,17:30,لیگ برتر ایران,1389-1390,هفته 29,سایپا,2,1,1,3,1,
1390/01/26,18:00,لیگ برتر ایران,1389-1390,هفته 30,شاهین بوشهر,0,2,-2,0,0,
1390/02/02,18:00,لیگ برتر ایران,1389-1390,هفته 31,ملوان,1,0,1,3,1,
1390/02/08,18:00,لیگ برتر ایران,1389-1390,هفته 32,ذوب آهن,1,1,0,1,0,
1390/02/25,18:00,لیگ برتر ایران,1389-1390,هفته 33,پاس همدان,5,2,3,3,1,
1390/02/30,18:00,لیگ برتر ایران,1389-1390,هفته 34,شهرداری تبریز,2,0,2,3,0,
1390/03/12,14:00,جام حذفی ایران,89-90,نیمه نهایی,پرسپولیس,0,1,-1,0,1,
1390/05/11,22:00,لیگ برتر ایران,1390-1391,هفته 1,شاهین بوشهر,0,0,0,1,1,
1390/05/16,22:00,لیگ برتر ایران,1390-1391,هفته 2,شهرخودرو مشهد,1,0,1,3,0,
1390/05/21,22:00,لیگ برتر ایران,1390-1391,هفته 3,نفت تهران,2,1,1,3,1,
1390/05/26,22:00,لیگ برتر ایران,1390-1391,هفته 4,ذوب آهن,0,1,-1,0,0,
1390/06/03,22:30,لیگ برتر ایران,1390-1391,هفته 5,استقلال,1,4,-3,0,1,
1390/06/18,20:00,لیگ برتر ایران,1390-1391,هفته 6,صنعت نفت آبادان,2,2,0,1,0,
1390/06/25,20:00,لیگ برتر ایران,1390-1391,هفته 7,شهرداری تبریز,0,0,0,1,1,
1390/07/03,18:30,لیگ برتر ایران,1390-1391,هفته 8,صبای قم,0,1,-1,0,0,
1390/07/08,18:30,لیگ برتر ایران,1390-1391,هفته 9,فجر سپاسی,1,0,1,3,1,
1390/07/22,16:00,لیگ برتر ایران,1390-1391,هفته 10,داماش گیلان,2,3,-1,0,0,
1390/07/28,17:00,لیگ برتر ایران,1390-1391,هفته 11,مس کرمان,0,1,-1,0,1,
1390/08/03,16:00,جام حذفی ایران,90-91,يک شانزدهم,سپاهان,1,0,1,3,1,
1389/05/15,20:30,لیگ برتر ایران,1389-1390,هفته 3,سپاهان,1,1,0,1,1,
1389/05/22,21:30,لیگ برتر ایران,1389-1390,هفته 4,نفت تهران,3,0,3,3,0,
1389/05/26,21:30,لیگ برتر ایران,1389-1390,هفته 5,صبای قم,0,0,0,1,1,
1389/05/31,21:30,لیگ برتر ایران,1389-1390,هفته 6,مس کرمان,0,1,-1,0,0,
1389/06/06,21:15,لیگ برتر ایران,1389-1390,هفته 7,پرسپولیس,1,1,0,1,1,
1389/06/19,18:45,لیگ برتر ایران,1389-1390,هفته 8,صنعت نفت آبادان,2,2,0,1,0,
1389/06/26,19:45,لیگ برتر ایران,1389-1390,هفته 9,پیکان,6,0,6,3,1,
1389/07/17,16:00,لیگ برتر ایران,1389-1390,هفته 10,راه‌آهن,0,1,-1,0,0,
1389/07/23,18:15,لیگ برتر ایران,1389-1390,هفته 11,تراکتور,1,1,0,1,1,
1389/07/27,14:00,جام حذفی ایران,89-90,یک شانزدهم نهایی,سپیدرود رشت,2,1,1,3,1,
1389/08/02,16:45,لیگ برتر ایران,1389-1390,هفته 12,سایپا,5,5,0,1,0,
1389/08/07,17:30,لیگ برتر ایران,1389-1390,هفته 13,شاهین بوشهر,1,0,1,3,1,
1389/08/13,15:00,لیگ برتر ایران,1389-1390,هفته 14,ملوان,0,1,-1,0,0,
1389/08/28,14:00,جام حذفی ایران,89-90,یک هشتم نهایی,شهرداری بندرعباس,3,0,3,3,1,
1389/08/30,17:30,لیگ برتر ایران,1389-1390,هفته 15,ذوب آهن,2,2,0,1,1,
1389/09/07,15:00,لیگ برتر ایران,1389-1390,هفته 16,پاس همدان,0,0,0,1,0,
1389/09/12,15:00,لیگ برتر ایران,1389-1390,هفته 17,شهرداری تبریز,4,0,4,3,1,
1389/09/18,15:00,لیگ برتر ایران,1389-1390,هفته 18,استیل آذین,1,2,-1,0,0,
1389/09/22,14:00,جام حذفی ایران,89-90,یک چهارم نهایی,استیل آذین,2,0,2,3,0,
1389/09/28,16:15,لیگ برتر ایران,1389-1390,هفته 19,استقلال,4,1,3,3,1,
1389/10/02,15:00,لیگ برتر ایران,1389-1390,هفته 20,سپاهان,2,3,-1,0,0,
1389/10/15,15:00,لیگ برتر ایران,1389-1390,هفته 21,نفت تهران,2,1,1,3,1,
1389/11/24,15:00,لیگ برتر ایران,1389-1390,هفته 22,صبای قم,1,1,0,1,0,
1389/11/29,15:00,لیگ برتر ایران,1389-1390,هفته 23,مس کرمان,1,0,1,3,1,
1388/08/01,14:30,لیگ برتر ایران,1388-1389,هفته 13,استقلال اهواز,1,1,0,1,1,
1388/08/05,14:30,لیگ برتر ایران,1388-1389,هفته 14,پاس همدان,1,3,-2,0,0,
1388/08/10,16:30,لیگ برتر ایران,1388-1389,هفته 15,صبای قم,2,1,1,3,1,
1388/08/16,14:15,لیگ برتر ایران,1388-1389,هفته 16,ذوب آهن,0,1,-1,0,0,
1388/09/06,14:00,لیگ برتر ایران,1388-1389,هفته 17,شاهین شهرداری بوشهر,0,0,0,1,1,
1388/09/13,14:00,لیگ برتر ایران,1388-1389,هفته 18,راه‌آهن,4,0,4,3,1,
1388/09/20,14:00,لیگ برتر ایران,1388-1389,هفته 19,پیکان,1,1,0,1,0,
1388/09/26,16:15,لیگ برتر ایران,1388-1389,هفته 20,استقلال,1,1,0,1,1,
1388/10/03,14:00,لیگ برتر ایران,1388-1389,هفته 21,مقاومت شیراز,1,0,1,3,0,
1388/10/20,15:00,لیگ برتر ایران,1388-1389,هفته 22,سپاهان,1,1,0,1,0,
1388/10/25,15:15,لیگ برتر ایران,1388-1389,هفته 23,ملوان,0,0,0,1,1,
1388/11/02,15:15,لیگ برتر ایران,1388-1389,هفته 24,سایپا,2,1,1,3,0,
1388/11/08,15:15,لیگ برتر ایران,1388-1389,هفته 25,تراکتور,1,1,0,1,1,
1388/11/13,14:45,لیگ برتر ایران,1388-1389,هفته 26,استیل آذین,3,2,1,3,0,
1388/11/30,15:15,لیگ برتر ایران,1388-1389,هفته 27,ابومسلم,1,0,1,3,1,
1388/12/14,17:10,لیگ برتر ایران,1388-1389,هفته 28,پرسپولیس,0,1,-1,0,0,
1388/12/24,15:30,لیگ برتر ایران,1388-1389,هفته 29,مس کرمان,0,4,-4,0,1,
1389/01/15,18:45,لیگ برتر ایران,1388-1389,هفته 30,استقلال اهواز,1,0,1,3,0,
1389/01/27,17:00,لیگ برتر ایران,1388-1389,هفته 31,پاس همدان,3,2,1,3,1,
1389/02/12,18:00,لیگ برتر ایران,1388-1389,هفته 32,صبای قم,1,1,0,1,0,
1389/02/16,18:00,لیگ برتر ایران,1388-1389,هفته 33,ذوب آهن,1,1,0,1,1,
1389/02/28,19:30,لیگ برتر ایران,1388-1389,هفته 34,شاهین شهرداری بوشهر,1,0,1,3,0,
1389/05/04,20:45,لیگ برتر ایران,1389-1390,هفته 1,استیل آذین,0,1,-1,0,1,
1389/05/09,19:40,لیگ برتر ایران,1389-1390,هفته 2,استقلال,2,1,1,3,0,
1387/11/11,14:30,لیگ برتر ایران,1387-1388,هفته 24,ابومسلم,2,1,1,3,0,
1387/11/16,14:45,لیگ برتر ایران,1387-1388,هفته 25,سپاهان,2,2,0,1,1,
1387/11/24,15:00,لیگ برتر ایران,1387-1388,هفته 26,استقلال اهواز,1,0,1,3,0,
1387/11/30,15:00,لیگ برتر ایران,1387-1388,هفته 27,مس کرمان,2,3,-1,0,0,
1387/12/04,15:00,لیگ برتر ایران,1387-1388,هفته 28,داماش گیلان,3,0,3,3,1,
1387/12/09,15:00,لیگ برتر ایران,1387-1388,هفته 29,پاس همدان,0,0,0,1,0,
1387/12/13,15:15,لیگ برتر ایران,1387-1388,هفته 30,صبای قم,2,2,0,1,1,
1388/01/14,17:00,لیگ برتر ایران,1387-1388,هفته 31,پیکان,1,0,1,3,0,
1388/01/23,16:45,لیگ برتر ایران,1387-1388,هفته 32,استقلال,0,0,0,1,1,
1388/01/27,17:15,لیگ برتر ایران,1387-1388,هفته 33,راه‌آهن,1,2,-1,0,0,
1388/02/06,17:15,لیگ برتر ایران,1387-1388,هفته 34,ذوب آهن,4,1,3,3,1,
1388/02/11,14:00,جام حذفی ایران,87-88,یک چهارم نهایی,ذوب آهن,0,3,-3,0,0,
1388/05/15,17:15,لیگ برتر ایران,1388-1389,هفته 1,راه‌آهن,1,2,-1,0,0,
1388/05/23,19:15,لیگ برتر ایران,1388-1389,هفته 2,پیکان,1,1,0,1,1,
1388/05/30,19:00,لیگ برتر ایران,1388-1389,هفته 3,استقلال,0,1,-1,0,0,
1388/06/06,21:00,لیگ برتر ایران,1388-1389,هفته 4,مقاومت شیراز,1,1,0,1,1,
1388/06/16,21:00,لیگ برتر ایران,1388-1389,هفته 5,سپاهان,0,0,0,1,1,
1388/06/22,21:00,لیگ برتر ایران,1388-1389,هفته 6,ملوان,0,1,-1,0,0,
1388/06/29,18:30,لیگ برتر ایران,1388-1389,هفته 7,سایپا,1,1,0,1,1,
1388/07/03,15:00,لیگ برتر ایران,1388-1389,هفته 8,تراکتور,0,1,-1,0,0,
1388/07/10,17:15,لیگ برتر ایران,1388-1389,هفته 9,استیل آذین,0,1,-1,0,1,
1388/07/14,14:45,لیگ برتر ایران,1388-1389,هفته 10,ابومسلم,1,1,0,1,0,
1388/07/19,17:00,لیگ برتر ایران,1388-1389,هفته 11,پرسپولیس,0,0,0,1,1,
1388/07/24,16:40,لیگ برتر ایران,1388-1389,هفته 12,مس کرمان,0,2,-2,0,0,
1387/05/15,00:00,لیگ برتر ایران,1387-1388,هفته 1,فجر سپاسی,1,0,1,3,0,
1387/05/27,17:30,لیگ برتر ایران,1387-1388,هفته 3,پیام مشهد,2,1,1,3,0,
1387/06/03,19:05,لیگ برتر ایران,1387-1388,هفته 4,ملوان,0,1,-1,0,1,
1387/06/21,20:30,لیگ برتر ایران,1387-1388,هفته 6,برق شیراز,1,1,0,1,0,
1387/06/28,20:30,لیگ برتر ایران,1387-1388,هفته 7,ابومسلم,0,0,0,1,1,
1387/07/04,20:00,لیگ برتر ایران,1387-1388,هفته 8,سپاهان,0,2,-2,0,0,
1387/07/11,16:00,لیگ برتر ایران,1387-1388,هفته 9,استقلال اهواز,0,2,-2,0,1,
1387/07/16,15:45,لیگ برتر ایران,1387-1388,هفته 10,مس کرمان,2,2,0,1,1,
1387/07/27,17:00,لیگ برتر ایران,1387-1388,هفته 5,پرسپولیس,3,2,1,3,1,
1387/08/01,15:00,لیگ برتر ایران,1387-1388,هفته 11,داماش گیلان,1,0,1,3,0,
1387/08/05,16:35,لیگ برتر ایران,1387-1388,هفته 12,پاس همدان,5,1,4,3,1,
1387/08/09,14:45,لیگ برتر ایران,1387-1388,هفته 13,صبای قم,1,1,0,1,0,
1387/08/13,13:45,لیگ برتر ایران,1387-1388,هفته 2,سایپا,1,1,0,1,1,
1387/08/17,14:15,لیگ برتر ایران,1387-1388,هفته 14,پیکان,2,2,0,1,1,
1387/09/01,15:00,لیگ برتر ایران,1387-1388,هفته 15,استقلال,1,0,1,3,0,
1387/09/05,14:15,لیگ برتر ایران,1387-1388,هفته 16,راه‌آهن,2,3,-1,0,1,
1387/09/14,14:15,لیگ برتر ایران,1387-1388,هفته 17,ذوب آهن,2,2,0,1,0,
1387/09/18,14:15,لیگ برتر ایران,1387-1388,هفته 18,فجر سپاسی,0,1,-1,0,1,
1387/09/23,14:15,لیگ برتر ایران,1387-1388,هفته 19,سایپا,2,3,-1,0,0,
1387/10/09,14:15,لیگ برتر ایران,1387-1388,هفته 20,پیام مشهد,3,0,3,3,1,
1387/10/10,14:00,جام حذفی ایران,87-88,یک شانزدهم,شهرداری بندرعباس,1,1,0,1,0,
1387/10/14,14:15,لیگ برتر ایران,1387-1388,هفته 21,ملوان,0,3,-3,0,0,
1387/10/27,15:00,لیگ برتر ایران,1387-1388,هفته 22,پرسپولیس,0,1,-1,0,0,
1387/11/04,14:30,لیگ برتر ایران,1387-1388,هفته 23,برق شیراز,3,1,2,3,1,
1385/09/19,14:15,لیگ برتر ایران,1385-1386,هفته 12,ابومسلم,0,1,-1,0,0,
1385/09/27,14:15,لیگ برتر ایران,1385-1386,هفته 13,برق شیراز,1,2,-1,0,1,
1385/10/05,14:15,لیگ برتر ایران,1385-1386,هفته 5,مس کرمان,1,1,0,1,0,
1385/10/10,14:00,لیگ برتر ایران,1385-1386,هفته 14,سپاهان,1,2,-1,0,0,
1385/10/16,13:30,لیگ برتر ایران,1385-1386,هفته 15,استقلال اهواز,0,1,-1,0,1,
1385/11/06,14:30,لیگ برتر ایران,1385-1386,هفته 16,پیکان,0,1,-1,0,1,
1385/11/13,14:30,لیگ برتر ایران,1385-1386,هفته 17,سایپا,2,2,0,1,0,
1385/11/20,14:30,لیگ برتر ایران,1385-1386,هفته 18,پاس همدان,1,1,0,1,1,
1385/11/27,16:00,لیگ برتر ایران,1385-1386,هفته 19,استقلال,2,3,-1,0,0,
1385/12/04,14:30,لیگ برتر ایران,1385-1386,هفته 20,مس کرمان,2,1,1,3,1,
1385/12/07,14:00,جام حذفی ایران,86-87,یک چهارم نهایی,پاس همدان,0,0,0,1,0,
1385/12/11,14:30,لیگ برتر ایران,1385-1386,هفته 21,فجر سپاسی,0,0,0,1,0,
1385/12/17,15:00,لیگ برتر ایران,1385-1386,هفته 22,ذوب آهن,1,1,0,1,1,
1386/01/09,15:00,لیگ برتر ایران,1385-1386,هفته 23,صبای قم,0,1,-1,0,1,
1386/01/17,15:00,لیگ برتر ایران,1385-1386,هفته 24,ملوان,1,1,0,1,0,
1386/01/24,16:30,لیگ برتر ایران,1385-1386,هفته 25,راه‌آهن,3,1,2,3,1,
1386/02/02,16:30,لیگ برتر ایران,1385-1386,هفته 26,پرسپولیس,1,2,-1,0,0,
1386/02/07,16:30,لیگ برتر ایران,1385-1386,هفته 27,ابومسلم,1,0,1,3,1,
1386/02/14,16:30,لیگ برتر ایران,1385-1386,هفته 28,برق شیراز,4,2,2,3,0,
1386/03/04,16:30,لیگ برتر ایران,1385-1386,هفته 29,سپاهان,0,0,0,1,1,
1386/03/07,16:30,لیگ برتر ایران,1385-1386,هفته 30,استقلال اهواز,0,0,0,1,0,
1386/09/02,14:00,جام حذفی ایران,86-87,یک شانزدهم,سایپا,2,1,1,3,1,
1386/09/26,14:00,جام حذفی ایران,86-87,یک هشتم نهایی,استقلال اهواز,4,4,0,1,1,
1387/03/12,14:00,جام حذفی ایران,86-87,نیمه نهایی,استقلال,1,1,0,1,1,
1384/10/16,14:30,لیگ برتر ایران,1384-1385,هفته 17,راه‌آهن,2,1,1,3,0,
1384/10/21,14:30,لیگ برتر ایران,1384-1385,هفته 18,سپاهان,1,0,1,3,1,
1384/10/29,15:00,لیگ برتر ایران,1384-1385,هفته 19,فجر سپاسی,0,2,-2,0,0,
1384/11/07,15:00,لیگ برتر ایران,1384-1385,هفته 20,سایپا,0,1,-1,0,1,
1384/11/14,15:00,لیگ برتر ایران,1384-1385,هفته 21,پرسپولیس,3,2,1,3,0,
1384/11/27,15:15,لیگ برتر ایران,1384-1385,هفته 23,شهید قندی یزد,0,0,0,1,0,
1384/12/13,15:30,لیگ برتر ایران,1384-1385,هفته 24,پاس همدان,1,7,-6,0,0,
1384/12/21,15:30,لیگ برتر ایران,1384-1385,هفته 25,ذوب آهن,0,0,0,1,1,
1384/12/26,15:30,لیگ برتر ایران,1384-1385,هفته 26,برق شیراز,1,0,1,3,0,
1385/01/06,17:00,لیگ برتر ایران,1384-1385,هفته 27,صبای قم,0,1,-1,0,1,
1385/01/11,15:45,لیگ برتر ایران,1384-1385,هفته 22,شموشک نوشهر,0,0,0,1,1,
1385/01/17,16:00,لیگ برتر ایران,1384-1385,هفته 28,استقلال,1,4,-3,0,0,
1385/01/27,16:30,لیگ برتر ایران,1384-1385,هفته 29,ملوان,1,0,1,3,1,
1385/02/01,16:30,لیگ برتر ایران,1384-1385,هفته 30,ابومسلم,1,5,-4,0,0,
1385/06/18,15:30,لیگ برتر ایران,1385-1386,هفته 1,پیکان,1,0,1,3,0,
1385/06/24,17:40,لیگ برتر ایران,1385-1386,هفته 2,سایپا,1,2,-1,0,1,
1385/06/30,17:30,لیگ برتر ایران,1385-1386,هفته 3,پاس همدان,0,1,-1,0,0,
1385/07/25,20:00,لیگ برتر ایران,1385-1386,هفته 6,فجر سپاسی,0,3,-3,0,1,
1385/08/03,14:40,لیگ برتر ایران,1385-1386,هفته 7,ذوب آهن,0,3,-3,0,0,
1385/08/07,20:00,لیگ برتر ایران,1385-1386,هفته 4,استقلال,0,0,0,1,0,
1385/08/12,14:30,لیگ برتر ایران,1385-1386,هفته 8,صبای قم,0,0,0,1,0,
1385/08/16,14:30,لیگ برتر ایران,1385-1386,هفته 9,ملوان,0,0,0,1,1,
1385/09/05,14:15,لیگ برتر ایران,1385-1386,هفته 10,راه‌آهن,1,1,0,1,0,
1385/09/10,16:15,لیگ برتر ایران,1385-1386,هفته 11,پرسپولیس,0,0,0,1,0,
1384/01/26,17:00,لیگ برتر ایران,1383-1384,هفته 25,سپاهان,1,1,0,1,0,
1384/02/02,17:00,لیگ برتر ایران,1383-1384,هفته 26,پیکان,1,0,1,3,0,
1384/02/04,17:00,لیگ برتر ایران,1383-1384,هفته 21,پیکان,1,0,1,3,0,
1384/02/09,17:00,لیگ برتر ایران,1383-1384,هفته 27,صبای قم,0,0,0,1,0,
1384/02/16,17:00,لیگ برتر ایران,1383-1384,هفته 28,فجر سپاسی,1,0,1,3,1,
1384/02/30,17:00,لیگ برتر ایران,1383-1384,هفته 26,استقلال اهواز,2,0,2,3,1,
1384/03/22,17:30,لیگ برتر ایران,1383-1384,هفته 29,پگاه گیلان,2,0,2,3,0,
1384/03/29,17:30,لیگ برتر ایران,1383-1384,هفته 30,پاس همدان,2,1,1,3,1,
1384/06/10,17:00,لیگ برتر ایران,1384-1385,هفته 1,استقلال اهواز,2,4,-2,0,0,
1384/06/25,17:00,لیگ برتر ایران,1384-1385,هفته 3,سپاهان,0,2,-2,0,0,
1384/06/28,17:00,لیگ برتر ایران,1384-1385,هفته 2,راه‌آهن,0,1,-1,0,1,
1384/07/01,16:00,لیگ برتر ایران,1384-1385,هفته 4,فجر سپاسی,3,0,3,3,1,
1384/07/08,16:00,لیگ برتر ایران,1384-1385,هفته 5,سایپا,1,1,0,1,0,
1384/07/11,16:00,لیگ برتر ایران,1384-1385,هفته 6,پرسپولیس,1,0,1,3,1,
1384/07/24,19:00,لیگ برتر ایران,1384-1385,هفته 7,شموشک نوشهر,2,1,1,3,0,
1384/07/29,19:15,لیگ برتر ایران,1384-1385,هفته 8,شهید قندی یزد,2,0,2,3,1,
1384/08/07,18:00,لیگ برتر ایران,1384-1385,هفته 9,پاس همدان,0,0,0,1,1,
1384/08/12,15:00,لیگ برتر ایران,1384-1385,هفته 10,ذوب آهن,1,3,-2,0,0,
1384/08/24,15:30,لیگ برتر ایران,1384-1385,هفته 11,برق شیراز,2,1,1,3,1,
1384/08/29,14:00,لیگ برتر ایران,1384-1385,هفته 12,صبای قم,1,1,0,1,0,
1384/09/04,14:30,لیگ برتر ایران,1384-1385,هفته 13,استقلال,0,0,0,1,1,
1384/09/25,14:00,لیگ برتر ایران,1384-1385,هفته 14,ملوان,0,1,-1,0,0,
