تاریخ,ساعت,مسابقات,فصل,عنوان,حریف,گل زده,گل خورده,تفاضل گل,امتیاز,بازی در خانه,لینک بازی
1395/11/03,16:45,لیگ برتر ایران,1395-1396,هفته 18,صنعت نفت آبادان,3,0,3,3,0,https://video.varzesh3.com/video/132122/
1395/11/08,16:45,لیگ برتر ایران,1395-1396,هفته 19,پیکان,3,2,1,3,1,https://video.varzesh3.com/video/132495/
1395/11/13,17:00,لیگ برتر ایران,1395-1396,هفته 20,ماشین سازی تبریز,3,0,3,3,0,https://video.varzesh3.com/video/132856/
1395/11/19,19:00,لیگ نخبگان آسیا,2017,مرحله پلی‌آف,السد,0,0,0,1,1,https://video.varzesh3.com/video/133269/
1395/11/24,15:00,لیگ برتر ایران,1395-1396,هفته 21,پرسپولیس,3,2,1,3,1,https://video.varzesh3.com/video/133583/
1395/11/28,15:00,لیگ برتر ایران,1395-1396,هفته 22,ذوب آهن,2,0,2,3,0,https://video.varzesh3.com/video/133862/
1395/12/02,19:45,لیگ نخبگان آسیا,2017,هفته 1,شباب الاهلی امارات,1,2,-1,0,0,https://video.varzesh3.com/video/134167/
1394/09/09,17:30,لیگ برتر ایران,1394-1395,هفته 13,سایپا,1,1,0,1,1,https://video.varzesh3.com/video/104211/
1394/09/22,15:00,لیگ برتر ایران,1394-1395,هفته 14,تراکتور,0,0,0,1,0,https://video.varzesh3.com/video/104851/
1394/09/26,16:20,لیگ برتر ایران,1394-1395,هفته 15,صبای قم,1,0,1,3,1,https://video.varzesh3.com/video/105077/
1394/10/01,14:30,جام حذفی ایران,94-95,نیمه نهایی,تراکتور,2,1,1,3,0,https://video.varzesh3.com/video/105403/
1394/10/07,17:30,لیگ برتر ایران,1394-1395,هفته 16,سیاه جامگان,3,1,2,3,1,https://video.varzesh3.com/video/105745/
1394/10/11,14:30,لیگ برتر ایران,1394-1395,هفته 17,ملوان,2,2,0,1,0,https://video.varzesh3.com/video/106014/
1394/11/13,14:30,لیگ برتر ایران,1394-1395,هفته 18,ذوب آهن,0,0,0,1,0,https://video.varzesh3.com/video/108025/
1394/11/18,17:00,لیگ برتر ایران,1394-1395,هفته 19,استقلال اهواز,1,1,0,1,1,https://video.varzesh3.com/video/108387/
1394/11/25,17:10,لیگ برتر ایران,1394-1395,هفته 20,نفت تهران,0,1,-1,0,0,https://video.varzesh3.com/video/108880/
1394/11/30,15:30,لیگ برتر ایران,1394-1395,هفته 21,گسترش فولاد,2,1,1,3,1,https://video.varzesh3.com/video/109239/
1394/12/14,15:30,لیگ برتر ایران,1394-1395,هفته 22,راه‌آهن,1,0,1,3,0,https://video.varzesh3.com/video/110161/
1394/12/20,17:30,لیگ برتر ایران,1394-1395,هفته 23,شهرخودرو مشهد,0,0,0,1,1,https://video.varzesh3.com/video/110576/
1395/01/15,18:55,لیگ برتر ایران,1394-1395,هفته 24,استقلال خوزستان,1,1,0,1,0,https://video.varzesh3.com/video/111973/
1395/01/22,19:00,لیگ برتر ایران,1394-1395,هفته 25,سپاهان,0,0,0,1,1,https://video.varzesh3.com/video/112467/
1395/01/27,17:00,لیگ برتر ایران,1394-1395,هفته 26,پرسپولیس,2,4,-2,0,0,https://video.varzesh3.com/video/112891/
1395/02/03,20:15,لیگ برتر ایران,1394-1395,هفته 27,فولاد,3,0,3,3,1,https://video.varzesh3.com/video/113474/
1395/02/09,18:00,لیگ برتر ایران,1394-1395,هفته 28,سایپا,2,1,1,3,0,https://video.varzesh3.com/video/113875/
1395/02/19,18:00,لیگ برتر ایران,1394-1395,هفته 29,تراکتور,2,3,-1,0,1,https://video.varzesh3.com/video/114611/
1395/02/24,18:00,لیگ برتر ایران,1394-1395,هفته 30,صبای قم,1,1,0,1,0,https://video.varzesh3.com/video/115031/
1395/03/09,21:00,جام حذفی ایران,94-95,فینال,ذوب آهن,1,1,0,1,1,https://video.varzesh3.com/video/116123/
1395/05/04,20:45,لیگ برتر ایران,1395-1396,هفته 1,نفت تهران,1,1,0,1,1,https://video.varzesh3.com/video/119885/
1395/05/10,20:45,لیگ برتر ایران,1395-1396,هفته 2,استقلال خوزستان,1,2,-1,0,0,https://video.varzesh3.com/video/120296/
1395/05/15,20:30,لیگ برتر ایران,1395-1396,هفته 3,صنعت نفت آبادان,1,2,-1,0,1,https://video.varzesh3.com/video/120720/
1395/05/21,18:15,لیگ برتر ایران,1395-1396,هفته 4,پیکان,1,1,0,1,0,https://video.varzesh3.com/video/121259/
1393/12/15,17:30,لیگ برتر ایران,1393-1394,هفته 22,نفت مسجدسلیمان,1,0,1,3,1,https://video.varzesh3.com/video/74511/
1393/12/21,17:30,لیگ برتر ایران,1393-1394,هفته 23,نفت تهران,0,1,-1,0,1,https://video.varzesh3.com/video/75246/
1394/01/14,18:55,لیگ برتر ایران,1393-1394,هفته 24,فولاد,1,2,-1,0,0,https://video.varzesh3.com/video/77099/
1394/01/21,19:00,لیگ برتر ایران,1393-1394,هفته 25,ذوب آهن,1,1,0,1,1,https://video.varzesh3.com/video/77874/
1394/01/28,17:30,لیگ برتر ایران,1393-1394,هفته 26,ملوان,1,1,0,1,0,https://video.varzesh3.com/video/78706/
1394/02/04,19:15,لیگ برتر ایران,1393-1394,هفته 27,شهرخودرو مشهد,0,0,0,1,1,https://video.varzesh3.com/video/79414/
1394/02/11,18:00,لیگ برتر ایران,1393-1394,هفته 28,صبای قم,2,1,1,3,0,https://video.varzesh3.com/video/80234/
1394/02/20,18:00,لیگ برتر ایران,1393-1394,هفته 29,تراکتور,1,4,-3,0,1,https://video.varzesh3.com/video/81246/
1394/02/25,17:00,لیگ برتر ایران,1393-1394,هفته 30,پرسپولیس,0,1,-1,0,0,https://video.varzesh3.com/video/81903/
1394/05/08,18:00,لیگ برتر ایران,1394-1395,هفته 1,سیاه جامگان,2,1,1,3,0,https://video.varzesh3.com/video/90243/
1394/05/16,19:30,لیگ برتر ایران,1394-1395,هفته 2,ملوان,2,0,2,3,1,https://video.varzesh3.com/video/91179/
1394/05/23,19:20,لیگ برتر ایران,1394-1395,هفته 3,ذوب آهن,0,2,-2,0,1,https://video.varzesh3.com/video/92038/
1394/05/30,19:15,لیگ برتر ایران,1394-1395,هفته 4,استقلال اهواز,2,1,1,3,0,https://video.varzesh3.com/video/92900/
1394/06/20,18:40,جام حذفی ایران,94-95,یک شانزدهم نهایی,شهرداری سمنان,5,0,5,3,1,
1394/06/24,17:00,لیگ برتر ایران,1394-1395,هفته 6,گسترش فولاد,2,0,2,3,0,https://video.varzesh3.com/video/96038/
1394/06/30,18:45,لیگ برتر ایران,1394-1395,هفته 5,نفت تهران,2,1,1,3,1,https://video.varzesh3.com/video/96879/
1394/07/03,18:30,لیگ برتر ایران,1394-1395,هفته 7,راه‌آهن,3,3,0,1,1,https://video.varzesh3.com/video/97524/
1394/07/24,15:00,لیگ برتر ایران,1394-1395,هفته 8,شهرخودرو مشهد,1,1,0,1,0,https://video.varzesh3.com/video/100142/
1394/07/29,16:45,لیگ برتر ایران,1394-1395,هفته 9,استقلال خوزستان,1,1,0,1,1,https://video.varzesh3.com/video/100908/
1394/08/04,15:00,لیگ برتر ایران,1394-1395,هفته 10,سپاهان,3,0,3,3,0,https://video.varzesh3.com/video/101324/
1394/08/08,15:00,لیگ برتر ایران,1394-1395,هفته 11,پرسپولیس,1,1,0,1,1,https://video.varzesh3.com/video/101866/
1394/08/13,18:00,جام حذفی ایران,94-95,یک هشتم نهایی,فولاد,3,1,2,3,1,
1394/08/29,16:20,لیگ برتر ایران,1394-1395,هفته 12,فولاد,2,0,2,3,0,https://video.varzesh3.com/video/103654/
1394/09/04,15:20,جام حذفی ایران,94-95,یک چهارم نهایی,نفت تهران,1,1,0,1,0,
1393/05/09,19:40,لیگ برتر ایران,1393-1394,هفته 1,راه‌آهن,2,1,1,3,0,https://video.varzesh3.com/video/57061/
1393/05/17,19:30,لیگ برتر ایران,1393-1394,هفته 2,استقلال خوزستان,1,0,1,3,1,https://video.varzesh3.com/video/57783/
1393/05/23,19:15,لیگ برتر ایران,1393-1394,هفته 3,سپاهان,1,3,-2,0,0,https://video.varzesh3.com/video/58358/
1393/05/28,19:15,لیگ برتر ایران,1393-1394,هفته 4,سایپا,3,2,1,3,1,https://video.varzesh3.com/video/58907/
1393/06/02,19:10,لیگ برتر ایران,1393-1394,هفته 5,پیکان,3,0,3,3,0,https://video.varzesh3.com/video/59195/
1393/06/07,19:00,لیگ برتر ایران,1393-1394,هفته 6,گسترش فولاد,3,0,3,3,1,https://video.varzesh3.com/video/59421/
1393/06/13,18:50,لیگ برتر ایران,1393-1394,هفته 7,نفت مسجدسلیمان,2,0,2,3,0,https://video.varzesh3.com/video/59762/
1393/06/20,18:45,لیگ برتر ایران,1393-1394,هفته 8,نفت تهران,0,2,-2,0,0,https://video.varzesh3.com/video/60172/
1393/06/28,18:30,لیگ برتر ایران,1393-1394,هفته 9,فولاد,0,1,-1,0,1,https://video.varzesh3.com/video/60588/
1393/07/04,18:30,لیگ برتر ایران,1393-1394,هفته 10,ذوب آهن,1,2,-1,0,0,https://video.varzesh3.com/video/61288/
1393/07/10,18:30,لیگ برتر ایران,1393-1394,هفته 11,ملوان,3,1,2,3,1,https://video.varzesh3.com/video/61906/
1393/07/26,19:00,جام حذفی ایران,93-94,يک شانزدهم نهايي,فولاد ب خوزستان,1,0,1,3,0,https://video.varzesh3.com/video/62894/
1393/07/30,15:00,لیگ برتر ایران,1393-1394,هفته 12,شهرخودرو مشهد,1,1,0,1,0,
1393/08/05,16:40,جام حذفی ایران,93-94,يک هشتم نهايي,پارسه تهران,4,2,2,3,1,https://video.varzesh3.com/video/63558/
1393/08/09,16:35,لیگ برتر ایران,1393-1394,هفته 13,صبای قم,1,1,0,1,1,https://video.varzesh3.com/video/63933/
1393/08/16,16:30,لیگ برتر ایران,1393-1394,هفته 14,تراکتور,2,2,0,1,0,https://video.varzesh3.com/video/64329/
1393/09/02,18:00,لیگ برتر ایران,1393-1394,هفته 15,پرسپولیس,1,2,-1,0,1,https://video.varzesh3.com/video/65620/
1393/09/06,17:20,جام حذفی ایران,93-94,يک چهارم نهايي,ذوب آهن,2,2,0,1,0,https://video.varzesh3.com/video/65931/
1393/09/10,18:00,لیگ برتر ایران,1393-1394,هفته 16,راه‌آهن,1,0,1,3,1,https://video.varzesh3.com/video/66227/
1393/09/20,16:20,لیگ برتر ایران,1393-1394,هفته 17,استقلال خوزستان,4,4,0,1,0,https://video.varzesh3.com/video/67411/
1393/11/10,16:55,لیگ برتر ایران,1393-1394,هفته 18,سپاهان,2,1,1,3,1,https://video.varzesh3.com/video/71152/
1393/11/15,15:30,لیگ برتر ایران,1393-1394,هفته 19,سایپا,1,0,1,3,0,https://video.varzesh3.com/video/71640/
1393/11/19,17:10,لیگ برتر ایران,1393-1394,هفته 20,پیکان,1,0,1,3,1,https://video.varzesh3.com/video/72010/
1393/12/01,14:45,لیگ برتر ایران,1393-1394,هفته 21,گسترش فولاد,0,0,0,1,0,https://video.varzesh3.com/video/73007/
1392/09/14,15:00,لیگ برتر ایران,1392-1393,هفته 17,سپاهان,0,0,0,1,0,
1392/09/19,16:20,جام حذفی ایران,92-93,يک شانزدهم,کاسپین قزوین,1,0,1,3,1,
1392/09/23,16:20,لیگ برتر ایران,1392-1393,هفته 18,فجر سپاسی,1,0,1,3,1,
1392/09/29,15:00,لیگ برتر ایران,1392-1393,هفته 19,صبای قم,2,1,1,3,0,
1392/10/03,16:25,لیگ برتر ایران,1392-1393,هفته 20,داماش گیلان,1,0,1,3,1,
1392/10/08,14:25,جام حذفی ایران,92-93,يک هشتم نهايي,ملوان,2,0,2,3,1,
1392/10/14,15:00,لیگ برتر ایران,1392-1393,هفته 21,راه‌آهن,1,0,1,3,0,
1392/10/21,16:40,لیگ برتر ایران,1392-1393,هفته 22,استقلال خوزستان,1,0,1,3,1,
1392/10/27,14:30,لیگ برتر ایران,1392-1393,هفته 23,پرسپولیس,0,0,0,1,0,
1392/11/01,16:45,جام حذفی ایران,92-93,يک چهارم نهايي,ذوب آهن,1,0,1,3,0,
1392/11/06,14:30,لیگ برتر ایران,1392-1393,هفته 24,ذوب آهن,1,1,0,1,1,
1392/11/11,15:00,لیگ برتر ایران,1392-1393,هفته 25,مس کرمان,1,1,0,1,0,
1392/11/15,17:00,جام حذفی ایران,92-93,نيمه نهايي,مس کرمان,1,2,-1,0,1,
1392/11/20,17:00,لیگ برتر ایران,1392-1393,هفته 26,سایپا,2,0,2,3,1,
1392/11/30,15:30,لیگ برتر ایران,1392-1393,هفته 27,ملوان,2,4,-2,0,0,
1393/01/07,17:30,لیگ برتر ایران,1392-1393,هفته 28,نفت تهران,0,1,-1,0,1,
1393/01/17,17:30,لیگ برتر ایران,1392-1393,هفته 29,فولاد,1,0,1,3,0,
1393/01/22,19:00,لیگ برتر ایران,1392-1393,هفته 30,تراکتور,1,3,-2,0,1,
1392/02/15,18:00,لیگ برتر ایران,1391-1392,هفته 33,فولاد,1,0,1,3,0,
1392/02/20,18:14,لیگ برتر ایران,1391-1392,هفته 34,داماش گیلان,1,2,-1,0,1,
1392/05/03,22:15,لیگ برتر ایران,1392-1393,هفته 1,گسترش فولاد,2,1,1,3,0,
1392/05/10,22:15,لیگ برتر ایران,1392-1393,هفته 2,سپاهان,1,2,-1,0,1,
1392/05/15,22:15,لیگ برتر ایران,1392-1393,هفته 3,فجر سپاسی,4,2,2,3,0,
1392/05/19,21:15,لیگ برتر ایران,1392-1393,هفته 4,صبای قم,1,0,1,3,1,
1392/05/24,19:20,لیگ برتر ایران,1392-1393,هفته 5,داماش گیلان,2,1,1,3,0,
1392/06/03,19:10,لیگ برتر ایران,1392-1393,هفته 6,راه‌آهن,3,1,2,3,1,
1392/06/09,19:00,لیگ برتر ایران,1392-1393,هفته 7,استقلال خوزستان,0,2,-2,0,0,
1392/06/15,18:50,لیگ برتر ایران,1392-1393,هفته 8,پرسپولیس,0,0,0,1,1,
1392/06/21,20:00,لیگ برتر ایران,1392-1393,هفته 9,ذوب آهن,0,2,-2,0,0,
1392/07/27,15:45,لیگ برتر ایران,1392-1393,هفته 13,نفت تهران,1,1,0,1,0,
1392/08/03,17:45,لیگ برتر ایران,1392-1393,هفته 14,فولاد,2,0,2,3,1,
1392/08/07,15:30,لیگ برتر ایران,1392-1393,هفته 10,مس کرمان,1,1,0,1,1,
1392/08/12,15:00,لیگ برتر ایران,1392-1393,هفته 11,سایپا,1,0,1,3,0,
1392/08/17,15:15,لیگ برتر ایران,1392-1393,هفته 15,تراکتور,1,1,0,1,0,
1392/09/03,16:20,لیگ برتر ایران,1392-1393,هفته 12,ملوان,1,0,1,3,1,
1392/09/08,17:30,لیگ برتر ایران,1392-1393,هفته 16,گسترش فولاد,0,0,0,1,1,
1391/10/02,13:30,جام حذفی ایران,91-92,يک هشتم,گهر دورود,1,0,1,3,0,
1391/10/06,15:15,لیگ برتر ایران,1391-1392,هفته 18,آلومینیوم هرمزگان,2,0,2,3,0,
1391/10/11,17:30,لیگ برتر ایران,1391-1392,هفته 19,سایپا,1,0,1,3,1,
1391/10/16,17:30,لیگ برتر ایران,1391-1392,هفته 20,ذوب آهن,0,0,0,1,0,
1391/10/20,16:30,جام حذفی ایران,91-92,يک چهارم,ابومسلم,5,0,5,3,1,
1391/10/25,15:00,لیگ برتر ایران,1391-1392,هفته 21,مس کرمان,2,1,1,3,1,
1391/10/30,15:30,لیگ برتر ایران,1391-1392,هفته 22,ملوان,0,0,0,1,0,
1391/11/06,15:00,لیگ برتر ایران,1391-1392,هفته 23,پرسپولیس,0,0,0,1,1,
1391/11/10,16:50,لیگ برتر ایران,1391-1392,هفته 24,پیکان,3,0,3,3,0,
1391/11/20,17:00,لیگ برتر ایران,1391-1392,هفته 25,راه‌آهن,1,0,1,3,1,
1391/11/27,14:30,لیگ برتر ایران,1391-1392,هفته 26,فجر سپاسی,5,0,5,3,0,
1391/12/03,19:00,لیگ برتر ایران,1391-1392,هفته 27,صنعت نفت آبادان,2,1,1,3,1,
1391/12/14,17:25,لیگ برتر ایران,1391-1392,هفته 28,صبای قم,1,1,0,1,0,
1391/12/18,17:30,لیگ برتر ایران,1391-1392,هفته 29,تراکتور,1,0,1,3,1,
1391/12/28,15:30,لیگ برتر ایران,1391-1392,هفته 30,نفت تهران,1,1,0,1,0,
1392/01/10,17:00,جام حذفی ایران,91-92,نيمه نهايي,سپاهان,5,6,-1,0,1,
1392/01/23,19:00,لیگ برتر ایران,1391-1392,هفته 31,گهر دورود,2,0,2,3,1,
1392/01/26,19:00,لیگ برتر ایران,1391-1392,هفته 32,سپاهان,1,1,0,1,1,
1391/02/08,19:10,لیگ برتر ایران,1390-1391,هفته 32,شهرداری تبریز,0,0,0,1,1,
1391/02/17,17:00,لیگ برتر ایران,1390-1391,هفته 33,صنعت نفت آبادان,2,1,1,3,0,
1391/02/22,19:20,لیگ برتر ایران,1390-1391,هفته 34,نفت تهران,3,0,3,3,1,
1391/04/30,22:15,لیگ برتر ایران,1391-1392,هفته 1,آلومینیوم هرمزگان,1,0,1,3,1,
1391/05/04,22:30,لیگ برتر ایران,1391-1392,هفته 2,سایپا,1,2,-1,0,0,
1391/05/10,22:30,لیگ برتر ایران,1391-1392,هفته 3,ذوب آهن,1,0,1,3,1,
1391/05/16,22:30,لیگ برتر ایران,1391-1392,هفته 4,مس کرمان,0,0,0,1,0,
1391/05/29,21:30,لیگ برتر ایران,1391-1392,هفته 5,ملوان,1,1,0,1,1,
1391/06/03,18:00,لیگ برتر ایران,1391-1392,هفته 6,پرسپولیس,0,0,0,1,0,
1391/06/25,19:45,لیگ برتر ایران,1391-1392,هفته 8,راه‌آهن,2,0,2,3,0,
1391/06/31,18:30,لیگ برتر ایران,1391-1392,هفته 9,فجر سپاسی,0,0,0,1,1,
1391/07/05,18:30,لیگ برتر ایران,1391-1392,هفته 10,صنعت نفت آبادان,2,1,1,3,0,
1391/07/10,18:15,لیگ برتر ایران,1391-1392,هفته 11,صبای قم,1,0,1,3,1,
1391/07/29,15:00,لیگ برتر ایران,1391-1392,هفته 12,تراکتور,0,2,-2,0,0,
1391/08/04,18:00,لیگ برتر ایران,1391-1392,هفته 13,نفت تهران,2,1,1,3,1,
1391/08/08,17:45,لیگ برتر ایران,1391-1392,هفته 14,گهر دورود,2,0,2,3,0,
1391/08/28,15:15,لیگ برتر ایران,1391-1392,هفته 15,سپاهان,1,0,1,3,0,
1391/09/02,17:30,لیگ برتر ایران,1391-1392,هفته 7,پیکان,2,0,2,3,1,
1391/09/08,17:30,لیگ برتر ایران,1391-1392,هفته 16,فولاد,2,3,-1,0,1,
1391/09/14,15:15,لیگ برتر ایران,1391-1392,هفته 17,داماش گیلان,0,1,-1,0,0,
1391/09/24,16:15,جام حذفی ایران,91-92,يك شانزدهم,سایپا,4,0,4,3,1,
1390/09/12,15:15,لیگ برتر ایران,1390-1391,هفته 15,شهرداری تبریز,2,1,1,3,0,
1390/09/18,16:15,جام حذفی ایران,90-91,يک چهارم,پرسپولیس,3,0,3,3,0,
1390/09/22,16:15,لیگ برتر ایران,1390-1391,هفته 16,صنعت نفت آبادان,1,2,-1,0,1,
1390/09/26,16:15,لیگ برتر ایران,1390-1391,هفته 17,نفت تهران,2,0,2,3,0,
1390/10/09,16:30,جام حذفی ایران,90-91,نيمه نهايي,شهرداری یاسوج,1,0,1,3,1,
1390/10/16,16:15,لیگ برتر ایران,1390-1391,هفته 18,سپاهان,1,1,0,1,1,
1390/10/20,15:00,لیگ برتر ایران,1390-1391,هفته 19,داماش گیلان,1,0,1,3,0,
1390/10/25,16:40,لیگ برتر ایران,1390-1391,هفته 20,مس کرمان,0,1,-1,0,1,
1390/10/29,15:00,لیگ برتر ایران,1390-1391,هفته 21,فجر سپاسی,1,2,-1,0,0,
1390/11/05,18:00,لیگ برتر ایران,1390-1391,هفته 22,فولاد,2,1,1,3,1,
1390/11/09,15:30,لیگ برتر ایران,1390-1391,هفته 23,تراکتور,2,0,2,3,0,
1390/11/13,18:00,لیگ برتر ایران,1390-1391,هفته 24,پرسپولیس,2,3,-1,0,1,
1390/11/17,17:00,لیگ برتر ایران,1390-1391,هفته 25,سایپا,2,2,0,1,0,
1390/12/20,16:00,لیگ برتر ایران,1390-1391,هفته 27,راه‌آهن,2,2,0,1,0,
1390/12/25,15:00,جام حذفی ایران,90-91,فينال,شاهین بوشهر,4,1,3,3,1,
1391/01/05,17:00,لیگ برتر ایران,1390-1391,هفته 28,ذوب آهن,2,2,0,1,1,
1391/01/09,17:00,لیگ برتر ایران,1390-1391,هفته 26,ملوان,1,0,1,3,1,
1391/01/20,17:00,لیگ برتر ایران,1390-1391,هفته 29,شهرخودرو مشهد,3,1,2,3,0,
1391/01/25,18:55,لیگ برتر ایران,1390-1391,هفته 30,صبای قم,3,0,3,3,1,
1391/02/03,17:00,لیگ برتر ایران,1390-1391,هفته 31,شاهین بوشهر,1,1,0,1,0,
1390/01/10,17:00,لیگ برتر ایران,1389-1390,هفته 28,پرسپولیس,1,0,1,3,0,
1390/01/21,19:00,لیگ برتر ایران,1389-1390,هفته 29,تراکتور,1,2,-1,0,1,
1390/01/25,19:00,لیگ برتر ایران,1389-1390,هفته 30,راه‌آهن,1,0,1,3,0,
1390/02/03,18:00,لیگ برتر ایران,1389-1390,هفته 31,صنعت نفت آبادان,6,2,4,3,1,
1390/02/08,18:00,لیگ برتر ایران,1389-1390,هفته 32,شاهین بوشهر,0,0,0,1,0,
1390/02/25,18:00,لیگ برتر ایران,1389-1390,هفته 33,ملوان,2,0,2,3,1,
1390/02/30,18:00,لیگ برتر ایران,1389-1390,هفته 34,پاس همدان,2,0,2,3,0,
1390/03/12,14:00,جام حذفی ایران,89-90,نیمه نهایی,ملوان,1,2,-1,0,0,
1390/05/12,22:30,لیگ برتر ایران,1390-1391,هفته 1,سپاهان,1,1,0,1,0,
1390/05/17,22:30,لیگ برتر ایران,1390-1391,هفته 2,داماش گیلان,1,0,1,3,1,
1390/05/21,22:30,لیگ برتر ایران,1390-1391,هفته 3,مس کرمان,2,1,1,3,0,
1390/05/26,22:30,لیگ برتر ایران,1390-1391,هفته 4,فجر سپاسی,2,0,2,3,1,
1390/06/03,22:30,لیگ برتر ایران,1390-1391,هفته 5,فولاد,4,1,3,3,0,
1390/06/18,18:45,لیگ برتر ایران,1390-1391,هفته 6,تراکتور,2,3,-1,0,1,
1390/06/25,18:30,لیگ برتر ایران,1390-1391,هفته 7,پرسپولیس,2,0,2,3,0,
1390/07/04,18:30,لیگ برتر ایران,1390-1391,هفته 8,سایپا,1,0,1,3,1,
1390/07/09,17:15,لیگ برتر ایران,1390-1391,هفته 9,ملوان,2,4,-2,0,0,
1390/07/22,18:15,لیگ برتر ایران,1390-1391,هفته 10,راه‌آهن,1,1,0,1,1,
1390/07/30,16:45,لیگ برتر ایران,1390-1391,هفته 11,ذوب آهن,2,0,2,3,0,
1390/08/04,18:00,جام حذفی ایران,90-91,يک شانزدهم,شیرین فراز,5,1,4,3,1,
1390/08/08,17:45,لیگ برتر ایران,1390-1391,هفته 12,شهرخودرو مشهد,1,0,1,3,1,
1390/08/28,14:15,لیگ برتر ایران,1390-1391,هفته 13,صبای قم,1,1,0,1,0,
1390/09/03,16:20,لیگ برتر ایران,1390-1391,هفته 14,شاهین بوشهر,3,2,1,3,1,
1390/09/07,16:15,جام حذفی ایران,90-91,يک هشتم,مهر کرج,1,0,1,3,1,
1389/06/05,21:15,لیگ برتر ایران,1389-1390,هفته 7,سپاهان,4,3,1,3,1,
1389/06/19,18:45,لیگ برتر ایران,1389-1390,هفته 8,مس کرمان,1,1,0,1,0,
1389/06/26,19:45,لیگ برتر ایران,1389-1390,هفته 9,سایپا,3,2,1,3,1,
1389/07/18,16:00,لیگ برتر ایران,1389-1390,هفته 10,صبای قم,1,1,0,1,0,
1389/07/23,15:00,لیگ برتر ایران,1389-1390,هفته 11,پرسپولیس,1,0,1,3,1,
1389/07/27,14:00,جام حذفی ایران,89-90,یک شانزدهم نهایی,پاس همدان,4,1,3,3,0,
1389/08/02,15:30,لیگ برتر ایران,1389-1390,هفته 12,تراکتور,1,1,0,1,0,
1389/08/07,17:45,لیگ برتر ایران,1389-1390,هفته 13,راه‌آهن,0,0,0,1,1,
1389/08/13,15:30,لیگ برتر ایران,1389-1390,هفته 14,صنعت نفت آبادان,0,2,-2,0,0,
1389/08/21,17:30,لیگ برتر ایران,1389-1390,هفته 15,شاهین بوشهر,2,1,1,3,1,
1389/08/29,14:00,جام حذفی ایران,89-90,یک هشتم نهایی,شاهین بوشهر,1,0,1,3,1,
1389/09/07,15:00,لیگ برتر ایران,1389-1390,هفته 16,ملوان,1,0,1,3,0,
1389/09/12,15:00,لیگ برتر ایران,1389-1390,هفته 17,پاس همدان,3,2,1,3,1,
1389/09/20,15:00,لیگ برتر ایران,1389-1390,هفته 18,شهرداری تبریز,0,0,0,1,1,
1389/09/28,16:15,لیگ برتر ایران,1389-1390,هفته 19,فولاد,1,4,-3,0,0,
1389/10/02,16:15,لیگ برتر ایران,1389-1390,مرحله گروهی,ذوب آهن,1,2,-1,0,1,
1389/10/16,15:45,لیگ برتر ایران,1389-1390,هفته 21,استیل آذین,3,1,2,3,0,
1389/11/11,14:00,جام حذفی ایران,89-90,یک چهارم نهایی,شهرداری یاسوج,2,0,2,3,1,
1389/11/24,14:45,لیگ برتر ایران,1389-1390,هفته 22,پیکان,3,1,2,3,0,
1389/11/29,17:15,لیگ برتر ایران,1389-1390,هفته 23,نفت تهران,3,1,2,3,1,
1389/12/05,16:15,لیگ برتر ایران,1389-1390,هفته 24,سپاهان,1,1,0,1,0,
1389/12/14,17:30,لیگ برتر ایران,1389-1390,هفته 25,مس کرمان,0,0,0,1,1,
1389/12/19,17:30,لیگ برتر ایران,1389-1390,هفته 26,سایپا,0,0,0,1,0,
1389/12/29,17:40,لیگ برتر ایران,1389-1390,هفته 27,صبای قم,2,0,2,3,1,
1388/09/14,14:00,لیگ برتر ایران,1388-1389,هفته 18,سپاهان,0,2,-2,0,0,
1388/09/20,15:00,لیگ برتر ایران,1388-1389,هفته 19,مقاومت شیراز,3,2,1,3,1,
1388/09/26,16:15,لیگ برتر ایران,1388-1389,هفته 20,فولاد,1,1,0,1,0,
1388/10/01,15:00,لیگ برتر ایران,1388-1389,هفته 21,ملوان,2,2,0,1,1,
1388/10/20,15:00,لیگ برتر ایران,1388-1389,هفته 22,سایپا,1,1,0,1,0,
1388/10/25,15:15,لیگ برتر ایران,1388-1389,هفته 23,تراکتور,2,2,0,1,1,
1388/11/03,14:45,لیگ برتر ایران,1388-1389,هفته 24,استیل آذین,2,0,2,3,0,
1388/11/09,16:55,لیگ برتر ایران,1388-1389,هفته 25,ابومسلم,3,1,2,3,1,
1388/11/14,14:30,لیگ برتر ایران,1388-1389,هفته 26,پرسپولیس,1,2,-1,0,0,
1388/11/19,14:00,جام حذفی ایران,88-89,یک شانزدهم,ذرت کاران پارس آباد,13,0,13,3,1,
1388/11/28,16:45,لیگ برتر ایران,1388-1389,هفته 27,مس کرمان,2,0,2,3,1,
1388/12/14,14:45,لیگ برتر ایران,1388-1389,هفته 28,استقلال اهواز,2,0,2,3,0,
1388/12/24,16:30,لیگ برتر ایران,1388-1389,هفته 29,پاس همدان,1,0,1,3,1,
1389/01/15,18:45,لیگ برتر ایران,1388-1389,هفته 30,صبای قم,1,2,-1,0,0,
1389/01/30,17:30,لیگ برتر ایران,1388-1389,هفته 31,ذوب آهن,1,0,1,3,1,
1389/02/12,18:00,لیگ برتر ایران,1388-1389,هفته 32,شاهین شهرداری بوشهر,1,0,1,3,0,
1389/02/16,18:00,لیگ برتر ایران,1388-1389,هفته 33,راه‌آهن,1,0,1,3,1,
