تاریخ,ساعت,مسابقات,فصل,عنوان,حریف,گل زده,گل خورده,تفاضل گل,امتیاز,بازی در خانه,لینک بازی
1396/05/13,19:00,لیگ برتر ایران,1396-1397,هفته 2,شهرخودرو مشهد,0,4,-4,0,0,https://video.varzesh3.com/video/141499/
1396/05/20,20:30,لیگ برتر ایران,1396-1397,هفته 3,پارس جنوبی جم,1,1,0,1,1,https://video.varzesh3.com/video/141840/
1396/05/26,20:15,لیگ برتر ایران,1396-1397,هفته 4,ذوب آهن,2,0,2,3,0,https://video.varzesh3.com/video/142137/
1396/05/31,20:15,لیگ برتر ایران,1396-1397,هفته 5,سپیدرود رشت,0,0,0,1,1,https://video.varzesh3.com/video/142428/
1396/06/16,18:45,جام حذفی ایران,96-97,1/16 نهایی,صنعت نفت آبادان,0,1,-1,0,1,https://video.varzesh3.com/video/143127/
1396/06/23,20:00,لیگ برتر ایران,1396-1397,هفته 6,فولاد,0,2,-2,0,0,https://video.varzesh3.com/video/143506/
1396/06/30,20:00,لیگ برتر ایران,1396-1397,هفته 7,پرسپولیس,2,2,0,1,1,https://video.varzesh3.com/video/143812/
1396/07/04,17:45,لیگ برتر ایران,1396-1397,هفته 8,نفت تهران,0,1,-1,0,0,https://video.varzesh3.com/video/144147/
1396/07/21,16:00,لیگ برتر ایران,1396-1397,هفته 9,سیاه جامگان,2,0,2,3,1,https://video.varzesh3.com/video/144855/
1395/02/19,18:00,لیگ برتر ایران,1394-1395,هفته 29,راه‌آهن,0,1,-1,0,0,https://video.varzesh3.com/video/114761/
1395/02/24,18:00,لیگ برتر ایران,1394-1395,هفته 30,شهرخودرو مشهد,0,2,-2,0,1,https://video.varzesh3.com/video/115007/
1395/05/05,20:30,لیگ برتر ایران,1395-1396,هفته 1,شهرخودرو مشهد,0,1,-1,0,1,https://video.varzesh3.com/video/119972/
1395/05/11,20:35,لیگ برتر ایران,1395-1396,هفته 2,نفت تهران,1,0,1,3,0,https://video.varzesh3.com/video/120367/
1395/05/16,20:30,لیگ برتر ایران,1395-1396,هفته 3,استقلال خوزستان,3,1,2,3,1,https://video.varzesh3.com/video/120696/
1395/05/21,20:30,لیگ برتر ایران,1395-1396,هفته 4,صنعت نفت آبادان,0,1,-1,0,0,https://video.varzesh3.com/video/121275/
1395/06/20,17:45,لیگ برتر ایران,1395-1396,هفته 5,پیکان,1,1,0,1,1,https://video.varzesh3.com/video/123377/
1395/06/25,17:00,لیگ برتر ایران,1395-1396,هفته 6,ماشین سازی تبریز,1,0,1,3,0,https://video.varzesh3.com/video/123771/
1395/06/31,17:30,لیگ برتر ایران,1395-1396,هفته 7,پرسپولیس,1,3,-2,0,1,https://video.varzesh3.com/video/124209/
1395/07/08,14:30,جام حذفی ایران,95-96,1/32 نهایی,غذای سبز مشهد,4,0,4,3,0,https://video.varzesh3.com/video/124696/
1395/07/24,17:00,لیگ برتر ایران,1395-1396,هفته 8,ذوب آهن,0,2,-2,0,0,https://video.varzesh3.com/video/125540/
1395/07/30,15:30,لیگ برتر ایران,1395-1396,هفته 9,سیاه جامگان,2,1,1,3,1,https://video.varzesh3.com/video/125891/
1395/08/06,16:40,لیگ برتر ایران,1395-1396,هفته 10,سایپا,1,1,0,1,0,https://video.varzesh3.com/video/126257/
1395/08/14,13:30,جام حذفی ایران,95-96,1/16 نهایی,پارس جنوبی جم,1,0,1,3,1,https://video.varzesh3.com/video/126771/
1395/08/28,13:30,جام حذفی ایران,95-96,یک هشتم نهایی,آلومینیوم اراک,2,1,1,3,0,https://video.varzesh3.com/video/127619/
1395/09/04,14:30,لیگ برتر ایران,1395-1396,هفته 11,فولاد,1,1,0,1,1,https://video.varzesh3.com/video/127986/
1395/09/11,14:15,لیگ برتر ایران,1395-1396,هفته 12,گسترش فولاد,1,2,-1,0,0,https://video.varzesh3.com/video/128451/
1395/09/19,14:15,لیگ برتر ایران,1395-1396,هفته 13,صبای قم,4,1,3,3,1,https://video.varzesh3.com/video/129092/
1395/09/26,14:00,لیگ برتر ایران,1395-1396,هفته 14,تراکتور,2,1,1,3,0,https://video.varzesh3.com/video/129592/
1395/09/30,13:30,جام حذفی ایران,95-96,یک چهارم نهایی,سایپا,2,0,2,3,1,https://video.varzesh3.com/video/129858/
1395/10/05,14:30,لیگ برتر ایران,1395-1396,هفته 15,استقلال,1,1,0,1,1,https://video.varzesh3.com/video/130213/
1395/10/10,13:45,جام حذفی ایران,95-96,نیمه نهایی,نفت تهران,0,1,-1,0,1,https://video.varzesh3.com/video/130530/
1395/10/24,14:00,لیگ برتر ایران,1395-1396,هفته 16,شهرخودرو مشهد,1,1,0,1,0,https://video.varzesh3.com/video/131500/
1394/08/14,15:00,جام حذفی ایران,94-95,یک چهارم نهایی,راه‌آهن,2,0,2,3,1,
1394/08/29,15:15,لیگ برتر ایران,1394-1395,هفته 12,نفت تهران,2,1,1,3,1,https://video.varzesh3.com/video/103648/
1394/09/03,14:30,جام حذفی ایران,94-95,نیمه نهایی,ذوب آهن,2,2,0,1,0,https://video.varzesh3.com/video/103875/
1394/09/08,15:00,لیگ برتر ایران,1394-1395,هفته 13,گسترش فولاد,0,1,-1,0,0,https://video.varzesh3.com/video/104137/
1394/09/22,15:15,لیگ برتر ایران,1394-1395,هفته 14,راه‌آهن,0,0,0,1,1,https://video.varzesh3.com/video/104854/
1394/09/27,14:45,لیگ برتر ایران,1394-1395,هفته 15,شهرخودرو مشهد,1,1,0,1,0,https://video.varzesh3.com/video/105164/
1394/10/05,15:00,لیگ برتر ایران,1394-1395,هفته 16,استقلال خوزستان,1,1,0,1,0,https://video.varzesh3.com/video/105610/
1394/10/10,15:00,لیگ برتر ایران,1394-1395,هفته 17,ذوب آهن,1,1,0,1,1,https://video.varzesh3.com/video/105919/
1394/11/13,17:00,لیگ برتر ایران,1394-1395,هفته 18,پرسپولیس,2,2,0,1,0,https://video.varzesh3.com/video/108032/
1394/11/18,15:00,لیگ برتر ایران,1394-1395,هفته 19,فولاد,0,1,-1,0,0,https://video.varzesh3.com/video/108380/
1394/11/23,15:00,لیگ برتر ایران,1394-1395,هفته 20,سایپا,1,2,-1,0,1,https://video.varzesh3.com/video/108732/
1394/11/29,15:15,لیگ برتر ایران,1394-1395,هفته 21,تراکتور,1,2,-1,0,0,https://video.varzesh3.com/video/109127/
1394/12/16,17:30,لیگ برتر ایران,1394-1395,هفته 22,صبای قم,2,2,0,1,1,https://video.varzesh3.com/video/110284/
1394/12/20,15:30,لیگ برتر ایران,1394-1395,هفته 23,سیاه جامگان,1,0,1,3,0,https://video.varzesh3.com/video/110567/
1395/01/12,17:30,لیگ برتر ایران,1394-1395,هفته 24,ملوان,2,2,0,1,1,https://video.varzesh3.com/video/111787/
1395/01/22,19:00,لیگ برتر ایران,1394-1395,هفته 25,استقلال,0,0,0,1,0,https://video.varzesh3.com/video/112467/
1395/01/26,17:00,لیگ برتر ایران,1394-1395,هفته 26,استقلال اهواز,1,1,0,1,1,https://video.varzesh3.com/video/112750/
1395/02/05,17:00,لیگ برتر ایران,1394-1395,هفته 27,نفت تهران,1,0,1,3,0,https://video.varzesh3.com/video/113618/
1395/02/09,18:00,لیگ برتر ایران,1394-1395,هفته 28,گسترش فولاد,2,1,1,3,1,https://video.varzesh3.com/video/113870/
1393/11/24,17:30,لیگ برتر ایران,1393-1394,هفته 20,فولاد,1,0,1,3,0,https://video.varzesh3.com/video/72406/
1393/12/01,15:30,لیگ برتر ایران,1393-1394,هفته 21,ذوب آهن,1,1,0,1,1,https://video.varzesh3.com/video/73015/
1393/12/15,15:30,لیگ برتر ایران,1393-1394,هفته 22,ملوان,0,1,-1,0,0,https://video.varzesh3.com/video/74493/
1393/12/25,15:30,لیگ برتر ایران,1393-1394,هفته 23,شهرخودرو مشهد,1,0,1,3,1,https://video.varzesh3.com/video/75641/
1394/01/15,17:00,لیگ برتر ایران,1393-1394,هفته 24,صبای قم,0,2,-2,0,0,https://video.varzesh3.com/video/77193/
1394/01/23,17:30,لیگ برتر ایران,1393-1394,هفته 25,تراکتور,2,1,1,3,1,https://video.varzesh3.com/video/78123/
1394/01/27,19:00,لیگ برتر ایران,1393-1394,هفته 26,پرسپولیس,2,1,1,3,0,https://video.varzesh3.com/video/78592/
1394/02/04,18:00,لیگ برتر ایران,1393-1394,هفته 27,راه‌آهن,3,0,3,3,1,https://video.varzesh3.com/video/79401/
1394/02/11,18:00,لیگ برتر ایران,1393-1394,هفته 28,استقلال خوزستان,3,1,2,3,0,
1394/02/20,18:00,لیگ برتر ایران,1393-1394,هفته 29,نفت مسجدسلیمان,3,1,2,3,0,https://video.varzesh3.com/video/81212/
1394/02/25,19:30,لیگ برتر ایران,1393-1394,هفته 30,سایپا,2,0,2,3,1,https://video.varzesh3.com/video/81969/
1394/05/08,19:35,لیگ برتر ایران,1394-1395,هفته 1,استقلال خوزستان,1,0,1,3,1,https://video.varzesh3.com/video/90252/
1394/05/16,21:00,لیگ برتر ایران,1394-1395,هفته 2,ذوب آهن,1,0,1,3,0,https://video.varzesh3.com/video/91195/
1394/05/22,19:25,لیگ برتر ایران,1394-1395,هفته 3,پرسپولیس,4,2,2,3,1,https://video.varzesh3.com/video/91910/
1394/05/29,19:15,لیگ برتر ایران,1394-1395,هفته 4,فولاد,1,1,0,1,1,https://video.varzesh3.com/video/92756/
1394/06/03,19:10,لیگ برتر ایران,1394-1395,هفته 5,سایپا,2,0,2,3,0,https://video.varzesh3.com/video/93425/
1394/06/20,16:30,جام حذفی ایران,94-95,یک شانزدهم نهایی,سفیر قزوین,4,0,4,3,1,
1394/06/24,17:30,لیگ برتر ایران,1394-1395,هفته 6,تراکتور,0,0,0,1,1,https://video.varzesh3.com/video/96054/
1394/06/28,16:30,جام حذفی ایران,94-95,یک هشتم نهایی,کارای شیراز,3,1,2,3,0,https://video.varzesh3.com/video/96560/
1394/07/02,17:20,لیگ برتر ایران,1394-1395,هفته 7,صبای قم,0,1,-1,0,0,https://video.varzesh3.com/video/97336/
1394/07/24,15:45,لیگ برتر ایران,1394-1395,هفته 8,سیاه جامگان,1,1,0,1,1,https://video.varzesh3.com/video/100150/
1394/07/28,15:30,لیگ برتر ایران,1394-1395,هفته 9,ملوان,0,0,0,1,0,https://video.varzesh3.com/video/100749/
1394/08/04,15:00,لیگ برتر ایران,1394-1395,هفته 10,استقلال,0,3,-3,0,1,https://video.varzesh3.com/video/101324/
1394/08/09,16:50,لیگ برتر ایران,1394-1395,هفته 11,استقلال اهواز,1,1,0,1,0,https://video.varzesh3.com/video/102017/
1393/01/22,19:00,لیگ برتر ایران,1392-1393,هفته 30,نفت تهران,1,0,1,3,1,
1393/05/04,19:30,دوستانه,باشگاهی,,فنرباغچه,0,1,-1,0,0,
1393/05/10,19:30,لیگ برتر ایران,1393-1394,هفته 1,پیکان,2,0,2,3,1,https://video.varzesh3.com/video/57129/
1393/05/16,18:00,لیگ برتر ایران,1393-1394,هفته 2,گسترش فولاد,2,0,2,3,0,https://video.varzesh3.com/video/57715/
1393/05/23,19:15,لیگ برتر ایران,1393-1394,هفته 3,استقلال,3,1,2,3,1,https://video.varzesh3.com/video/58358/
1393/05/28,18:00,لیگ برتر ایران,1393-1394,هفته 4,نفت تهران,0,3,-3,0,0,https://video.varzesh3.com/video/58885/
1393/06/02,19:00,لیگ برتر ایران,1393-1394,هفته 5,فولاد,1,1,0,1,1,https://video.varzesh3.com/video/59193/
1393/06/07,19:00,لیگ برتر ایران,1393-1394,هفته 6,ذوب آهن,1,1,0,1,0,https://video.varzesh3.com/video/59423/
1393/06/13,18:50,لیگ برتر ایران,1393-1394,هفته 7,ملوان,1,1,0,1,1,https://video.varzesh3.com/video/59759/
1393/06/20,16:45,لیگ برتر ایران,1393-1394,هفته 8,شهرخودرو مشهد,1,0,1,3,0,https://video.varzesh3.com/video/60162/
1393/06/27,18:30,لیگ برتر ایران,1393-1394,هفته 9,صبای قم,1,1,0,1,1,https://video.varzesh3.com/video/60527/
1393/07/04,17:40,لیگ برتر ایران,1393-1394,هفته 10,تراکتور,1,1,0,1,0,https://video.varzesh3.com/video/61284/
1393/07/11,18:30,لیگ برتر ایران,1393-1394,هفته 11,پرسپولیس,1,0,1,3,1,https://video.varzesh3.com/video/62035/
1393/07/26,14:00,جام حذفی ایران,93-94,يک شانزدهم نهايي,گل گهر سیرجان,0,1,-1,0,0,https://video.varzesh3.com/video/63048/
1393/07/30,15:30,لیگ برتر ایران,1393-1394,هفته 12,راه‌آهن,0,1,-1,0,0,
1393/08/09,15:30,لیگ برتر ایران,1393-1394,هفته 13,استقلال خوزستان,3,2,1,3,1,https://video.varzesh3.com/video/63991/
1393/08/15,15:15,لیگ برتر ایران,1393-1394,هفته 14,نفت مسجدسلیمان,1,0,1,3,1,https://video.varzesh3.com/video/64245/
1393/08/30,15:00,لیگ برتر ایران,1393-1394,هفته 15,سایپا,2,2,0,1,0,https://video.varzesh3.com/video/65397/
1393/09/13,15:00,لیگ برتر ایران,1393-1394,هفته 16,پیکان,2,1,1,3,0,https://video.varzesh3.com/video/66482/
1393/09/19,15:00,لیگ برتر ایران,1393-1394,هفته 17,گسترش فولاد,4,1,3,3,1,https://video.varzesh3.com/video/67289/
1393/11/10,16:55,لیگ برتر ایران,1393-1394,هفته 18,استقلال,1,2,-1,0,0,https://video.varzesh3.com/video/71152/
1393/11/15,16:00,لیگ برتر ایران,1393-1394,هفته 19,نفت تهران,1,1,0,1,1,https://video.varzesh3.com/video/71716/
1392/07/05,17:15,لیگ برتر ایران,1392-1393,هفته 11,ذوب آهن,1,0,1,3,0,
1392/07/12,16:00,لیگ برتر ایران,1392-1393,هفته 12,مس کرمان,0,0,0,1,1,
1392/07/26,15:45,لیگ برتر ایران,1392-1393,هفته 13,سایپا,0,0,0,1,0,
1392/08/02,15:30,لیگ برتر ایران,1392-1393,هفته 14,ملوان,1,2,-1,0,1,
1392/08/07,16:00,جام حذفی ایران,92-93,يک شانزدهم,صنعت نفت آبادان,0,1,-1,0,0,
1392/08/12,15:30,لیگ برتر ایران,1392-1393,هفته 15,نفت تهران,2,2,0,1,0,
1392/09/08,15:00,لیگ برتر ایران,1392-1393,هفته 16,فولاد,0,0,0,1,0,
1392/09/14,15:00,لیگ برتر ایران,1392-1393,هفته 17,استقلال,0,0,0,1,1,
1392/09/21,15:00,لیگ برتر ایران,1392-1393,هفته 18,گسترش فولاد,0,0,0,1,1,
1392/09/29,15:00,لیگ برتر ایران,1392-1393,هفته 19,تراکتور,2,1,1,3,0,
1392/10/03,15:00,لیگ برتر ایران,1392-1393,هفته 20,فجر سپاسی,3,0,3,3,1,
1392/10/14,15:00,لیگ برتر ایران,1392-1393,هفته 21,صبای قم,1,0,1,3,0,
1392/10/21,14:30,لیگ برتر ایران,1392-1393,هفته 22,داماش گیلان,2,0,2,3,1,
1392/10/26,14:30,لیگ برتر ایران,1392-1393,هفته 23,راه‌آهن,1,1,0,1,0,
1392/11/06,14:30,لیگ برتر ایران,1392-1393,هفته 24,استقلال خوزستان,3,1,2,3,1,
1392/11/11,17:00,لیگ برتر ایران,1392-1393,هفته 25,پرسپولیس,0,2,-2,0,0,
1392/11/18,15:00,لیگ برتر ایران,1392-1393,هفته 26,ذوب آهن,1,0,1,3,1,
1392/12/01,15:30,لیگ برتر ایران,1392-1393,هفته 27,مس کرمان,0,0,0,1,0,
1393/01/07,17:30,لیگ برتر ایران,1392-1393,هفته 28,سایپا,2,2,0,1,1,
1393/01/17,17:30,لیگ برتر ایران,1392-1393,هفته 29,ملوان,3,2,1,3,0,
1391/12/14,15:30,لیگ برتر ایران,1391-1392,هفته 28,گهر دورود,4,1,3,3,0,
1391/12/18,16:00,لیگ برتر ایران,1391-1392,هفته 29,صبای قم,2,0,2,3,1,
1391/12/28,15:30,لیگ برتر ایران,1391-1392,هفته 30,تراکتور,3,1,2,3,0,
1392/01/10,17:00,جام حذفی ایران,91-92,نيمه نهايي,استقلال,6,5,1,3,0,
1392/01/17,17:30,لیگ برتر ایران,1391-1392,هفته 31,نفت تهران,3,1,2,3,1,
1392/01/26,19:00,لیگ برتر ایران,1391-1392,هفته 32,استقلال,1,1,0,1,0,
1392/01/30,17:30,لیگ برتر ایران,1391-1392,هفته 33,داماش گیلان,1,2,-1,0,0,
1392/02/15,18:00,جام حذفی ایران,91-92,فینال,پرسپولیس,6,4,2,3,0,
1392/02/20,18:00,لیگ برتر ایران,1391-1392,هفته 34,آلومینیوم هرمزگان,2,2,0,1,1,
1392/05/03,22:00,لیگ برتر ایران,1392-1393,هفته 1,فولاد,2,0,2,3,1,
1392/05/10,22:15,لیگ برتر ایران,1392-1393,هفته 2,استقلال,2,1,1,3,0,
1392/05/15,22:00,لیگ برتر ایران,1392-1393,هفته 3,گسترش فولاد,1,1,0,1,0,
1392/05/20,19:45,لیگ برتر ایران,1392-1393,هفته 4,تراکتور,0,1,-1,0,1,
1392/05/25,19:45,لیگ برتر ایران,1392-1393,هفته 5,فجر سپاسی,1,2,-1,0,0,
1392/06/01,19:30,لیگ برتر ایران,1392-1393,هفته 6,صبای قم,2,1,1,3,1,
1392/06/08,19:30,لیگ برتر ایران,1392-1393,هفته 7,داماش گیلان,1,1,0,1,0,
1392/06/14,18:45,لیگ برتر ایران,1392-1393,هفته 8,راه‌آهن,0,0,0,1,1,
1392/06/22,18:45,لیگ برتر ایران,1392-1393,هفته 9,استقلال خوزستان,2,0,2,3,0,
1392/06/29,20:00,لیگ برتر ایران,1392-1393,هفته 10,پرسپولیس,2,0,2,3,1,
1391/07/02,18:30,لیگ برتر ایران,1391-1392,هفته 9,پرسپولیس,2,0,2,3,1,
1391/07/06,17:25,لیگ برتر ایران,1391-1392,هفته 10,ملوان,2,0,2,3,0,
1391/07/28,16:50,لیگ برتر ایران,1391-1392,هفته 12,صبای قم,1,1,0,1,0,
1391/08/04,16:00,لیگ برتر ایران,1391-1392,هفته 13,تراکتور,1,4,-3,0,1,
1391/08/09,15:30,لیگ برتر ایران,1391-1392,هفته 14,نفت تهران,4,3,1,3,0,
1391/08/28,15:15,لیگ برتر ایران,1391-1392,هفته 15,استقلال,0,1,-1,0,1,
1391/09/02,15:15,لیگ برتر ایران,1391-1392,هفته 11,گهر دورود,2,1,1,3,1,
1391/09/08,15:15,لیگ برتر ایران,1391-1392,هفته 16,داماش گیلان,3,0,3,3,1,
1391/09/13,15:00,لیگ برتر ایران,1391-1392,هفته 17,آلومینیوم هرمزگان,1,1,0,1,0,
1391/09/23,16:15,جام حذفی ایران,91-92,يك شانزدهم,فولاد,2,1,1,3,1,
1391/09/30,13:30,جام حذفی ایران,91-92,يک هشتم,مس رفسنجان,1,0,1,3,0,
1391/10/05,15:00,لیگ برتر ایران,1391-1392,هفته 18,مس کرمان,0,1,-1,0,0,
1391/10/10,15:00,لیگ برتر ایران,1391-1392,هفته 19,فولاد,0,1,-1,0,1,
1391/10/20,14:30,جام حذفی ایران,91-92,يک چهارم,صنعت نفت آبادان,2,0,2,3,1,
1391/10/24,15:30,لیگ برتر ایران,1391-1392,هفته 21,ذوب آهن,4,3,1,3,1,
1391/10/29,15:30,لیگ برتر ایران,1391-1392,هفته 22,سایپا,3,0,3,3,0,
1391/11/05,15:30,لیگ برتر ایران,1391-1392,هفته 23,پیکان,2,0,2,3,1,
1391/11/10,15:00,لیگ برتر ایران,1391-1392,هفته 24,فجر سپاسی,0,0,0,1,0,
1391/11/20,15:30,لیگ برتر ایران,1391-1392,هفته 25,صنعت نفت آبادان,3,0,3,3,1,
1391/11/24,15:30,لیگ برتر ایران,1391-1392,هفته 20,راه‌آهن,1,0,1,3,0,
1391/11/29,17:15,لیگ برتر ایران,1391-1392,هفته 26,پرسپولیس,0,1,-1,0,0,
1391/12/03,16:00,لیگ برتر ایران,1391-1392,هفته 27,ملوان,3,1,2,3,1,
1390/12/22,15:15,لیگ برتر ایران,1390-1391,هفته 27,تراکتور,0,1,-1,0,0,
1390/12/27,16:00,لیگ برتر ایران,1390-1391,هفته 28,راه‌آهن,3,2,1,3,1,
1391/01/19,17:00,لیگ برتر ایران,1390-1391,هفته 29,ملوان,4,3,1,3,0,
1391/01/24,17:00,لیگ برتر ایران,1390-1391,هفته 30,پرسپولیس,1,1,0,1,1,
1391/02/03,17:00,لیگ برتر ایران,1390-1391,هفته 31,فولاد,2,1,1,3,0,
1391/02/07,17:00,لیگ برتر ایران,1390-1391,هفته 32,شاهین بوشهر,2,0,2,3,1,
1391/02/17,17:00,لیگ برتر ایران,1390-1391,هفته 33,ذوب آهن,0,0,0,1,0,
1391/02/22,19:20,لیگ برتر ایران,1390-1391,هفته 34,شهرخودرو مشهد,0,0,0,1,1,
1391/04/30,20:45,لیگ برتر ایران,1391-1392,هفته 1,مس کرمان,1,0,1,3,1,
1391/05/04,22:00,لیگ برتر ایران,1391-1392,هفته 2,فولاد,3,1,2,3,0,
1391/05/10,22:00,لیگ برتر ایران,1391-1392,هفته 3,راه‌آهن,2,2,0,1,1,
1391/05/16,22:00,لیگ برتر ایران,1391-1392,هفته 4,ذوب آهن,4,0,4,3,0,
1391/05/28,22:00,لیگ برتر ایران,1391-1392,هفته 5,سایپا,0,2,-2,0,1,
1391/06/02,19:10,لیگ برتر ایران,1391-1392,هفته 6,پیکان,0,1,-1,0,0,
1391/06/08,19:00,لیگ برتر ایران,1391-1392,هفته 7,فجر سپاسی,1,0,1,3,1,
1391/06/24,19:45,لیگ برتر ایران,1391-1392,هفته 8,صنعت نفت آبادان,1,1,0,1,0,
1390/06/17,17:30,لیگ برتر ایران,1390-1391,هفته 6,فجر سپاسی,2,3,-1,0,0,
1390/06/27,18:30,لیگ برتر ایران,1390-1391,هفته 7,داماش گیلان,3,0,3,3,1,
1390/07/10,17:15,لیگ برتر ایران,1390-1391,هفته 9,سایپا,4,0,4,3,0,
1390/07/17,15:30,لیگ برتر ایران,1390-1391,هفته 8,مس کرمان,0,3,-3,0,0,
1390/07/22,16:00,لیگ برتر ایران,1390-1391,هفته 10,تراکتور,2,1,1,3,1,
1390/07/28,15:30,لیگ برتر ایران,1390-1391,هفته 11,راه‌آهن,1,1,0,1,0,
1390/08/03,16:00,جام حذفی ایران,90-91,يک شانزدهم,فولاد,0,1,-1,0,0,
1390/08/08,15:30,لیگ برتر ایران,1390-1391,هفته 12,ملوان,3,2,1,3,1,
1390/08/28,16:20,لیگ برتر ایران,1390-1391,هفته 13,پرسپولیس,0,0,0,1,0,
1390/09/02,15:15,لیگ برتر ایران,1390-1391,هفته 14,فولاد,2,0,2,3,1,
1390/09/12,15:15,لیگ برتر ایران,1390-1391,هفته 15,شاهین بوشهر,1,1,0,1,0,
1390/09/18,15:00,لیگ برتر ایران,1390-1391,هفته 16,ذوب آهن,1,1,0,1,1,
1390/09/25,15:00,لیگ برتر ایران,1390-1391,هفته 17,شهرخودرو مشهد,2,0,2,3,0,
1390/10/16,16:15,لیگ برتر ایران,1390-1391,هفته 18,استقلال,1,1,0,1,0,
1390/10/21,15:00,لیگ برتر ایران,1390-1391,هفته 19,صبای قم,1,2,-1,0,1,
1390/10/25,15:00,لیگ برتر ایران,1390-1391,هفته 20,صنعت نفت آبادان,4,0,4,3,0,
1390/10/30,15:00,لیگ برتر ایران,1390-1391,هفته 21,شهرداری تبریز,1,0,1,3,1,
1390/11/05,15:30,لیگ برتر ایران,1390-1391,هفته 22,نفت تهران,1,0,1,3,0,
1390/11/09,15:30,لیگ برتر ایران,1390-1391,هفته 23,فجر سپاسی,1,0,1,3,1,
1390/11/14,15:30,لیگ برتر ایران,1390-1391,هفته 24,داماش گیلان,1,0,1,3,0,
1390/11/19,15:30,لیگ برتر ایران,1390-1391,هفته 25,مس کرمان,4,0,4,3,1,
1390/11/25,15:30,لیگ برتر ایران,1390-1391,هفته 26,سایپا,2,1,1,3,1,
1389/10/02,15:00,لیگ برتر ایران,1389-1390,هفته 20,فولاد,3,2,1,3,1,
1389/11/11,15:00,لیگ برتر ایران,1389-1390,هفته 14,صبای قم,1,1,0,1,0,
1389/11/16,15:00,لیگ برتر ایران,1389-1390,هفته 21,شاهین بوشهر,0,0,0,1,0,
1389/11/24,15:00,لیگ برتر ایران,1389-1390,هفته 22,ذوب آهن,2,0,2,3,1,
1389/11/29,15:00,لیگ برتر ایران,1389-1390,هفته 23,پاس همدان,1,0,1,3,0,
1389/12/05,16:15,لیگ برتر ایران,1389-1390,هفته 24,استقلال,1,1,0,1,1,
1389/12/16,15:00,لیگ برتر ایران,1389-1390,هفته 25,شهرداری تبریز,2,1,1,3,0,
1389/12/20,15:30,لیگ برتر ایران,1389-1390,هفته 26,نفت تهران,2,0,2,3,1,
1389/12/29,15:30,لیگ برتر ایران,1389-1390,هفته 27,استیل آذین,2,1,1,3,0,
1390/01/06,17:00,لیگ برتر ایران,1389-1390,هفته 15,صنعت نفت آبادان,2,0,2,3,1,
1390/01/11,17:00,لیگ برتر ایران,1389-1390,هفته 28,پیکان,3,2,1,3,1,
1390/01/21,17:00,لیگ برتر ایران,1389-1390,هفته 29,مس کرمان,2,3,-1,0,0,
1390/01/26,17:00,لیگ برتر ایران,1389-1390,هفته 30,تراکتور,3,1,2,3,0,
1390/02/05,17:00,لیگ برتر ایران,1389-1390,هفته 31,صبای قم,0,0,0,1,1,
1390/02/09,18:00,لیگ برتر ایران,1389-1390,هفته 32,صنعت نفت آبادان,1,0,1,3,0,
1390/02/25,18:00,لیگ برتر ایران,1389-1390,هفته 33,پرسپولیس,0,0,0,1,1,
1390/02/30,18:00,لیگ برتر ایران,1389-1390,هفته 34,سایپا,1,2,-1,0,0,
1390/03/08,14:00,جام حذفی ایران,89-90,یک چهارم نهایی,پرسپولیس,0,0,0,1,0,
1390/05/12,22:30,لیگ برتر ایران,1390-1391,هفته 1,استقلال,1,1,0,1,1,
1390/05/17,22:00,لیگ برتر ایران,1390-1391,هفته 2,صبای قم,0,0,0,1,0,
1390/05/21,22:00,لیگ برتر ایران,1390-1391,هفته 3,صنعت نفت آبادان,2,1,1,3,1,
1390/05/26,22:00,لیگ برتر ایران,1390-1391,هفته 4,شهرداری تبریز,2,0,2,3,0,
1390/06/02,22:00,لیگ برتر ایران,1390-1391,هفته 5,نفت تهران,0,1,-1,0,1,
1389/01/30,17:30,لیگ برتر ایران,1388-1389,هفته 31,راه‌آهن,2,0,2,3,1,
1389/02/12,18:00,لیگ برتر ایران,1388-1389,هفته 32,ابومسلم,2,2,0,1,0,
1389/02/16,18:00,لیگ برتر ایران,1388-1389,هفته 33,پیکان,2,1,1,3,1,
1389/02/28,19:30,لیگ برتر ایران,1388-1389,هفته 34,پرسپولیس,1,1,0,1,0,
1389/05/05,17:40,لیگ برتر ایران,1389-1390,هفته 1,راه‌آهن,1,1,0,1,0,
1389/05/10,18:15,لیگ برتر ایران,1389-1390,هفته 2,ملوان,0,0,0,1,1,
1389/05/15,20:30,لیگ برتر ایران,1389-1390,هفته 3,فولاد,1,1,0,1,0,
1389/05/23,21:30,لیگ برتر ایران,1389-1390,هفته 4,شاهین بوشهر,1,0,1,3,1,
1389/05/27,21:30,لیگ برتر ایران,1389-1390,هفته 5,ذوب آهن,0,1,-1,0,0,
1389/05/31,21:30,لیگ برتر ایران,1389-1390,هفته 6,پاس همدان,2,1,1,3,1,
1389/06/05,21:15,لیگ برتر ایران,1389-1390,هفته 7,استقلال,3,4,-1,0,0,
1389/06/20,17:15,لیگ برتر ایران,1389-1390,هفته 8,شهرداری تبریز,1,0,1,3,1,
1389/06/26,16:45,لیگ برتر ایران,1389-1390,هفته 9,نفت تهران,0,0,0,1,0,
1389/07/18,16:00,لیگ برتر ایران,1389-1390,هفته 10,استیل آذین,5,0,5,3,1,
1389/07/23,16:00,لیگ برتر ایران,1389-1390,هفته 11,پیکان,4,2,2,3,0,
