تاریخ,ساعت,مسابقات,فصل,عنوان,حریف,گل زده,گل خورده,تفاضل گل,امتیاز,بازی در خانه,لینک بازی
1393/08/16,14:45,لیگ برتر ایران,1393-1394,هفته 14,ملوان,3,1,2,3,0,https://video.varzesh3.com/video/64307/
1393/09/01,15:00,لیگ برتر ایران,1393-1394,هفته 15,شهرخودرو مشهد,2,0,2,3,1,https://video.varzesh3.com/video/65487/
1393/09/06,17:20,جام حذفی ایران,93-94,يک چهارم نهايي,استقلال,2,2,0,1,1,https://video.varzesh3.com/video/65931/
1393/09/10,15:00,لیگ برتر ایران,1393-1394,هفته 16,صبای قم,3,1,2,3,1,https://video.varzesh3.com/video/66217/
1393/09/14,15:15,جام حذفی ایران,93-94,نيمه نهايي,پرسپولیس,2,1,1,3,0,https://video.varzesh3.com/video/66537/
1393/09/20,15:00,لیگ برتر ایران,1393-1394,هفته 17,تراکتور,1,2,-1,0,0,https://video.varzesh3.com/video/67397/
1393/11/10,14:30,لیگ برتر ایران,1393-1394,هفته 18,پرسپولیس,1,0,1,3,1,https://video.varzesh3.com/video/71140/
1393/11/16,15:30,لیگ برتر ایران,1393-1394,هفته 19,راه‌آهن,3,0,3,3,0,https://video.varzesh3.com/video/72126/
1393/11/25,15:30,لیگ برتر ایران,1393-1394,هفته 20,استقلال خوزستان,2,1,1,3,1,https://video.varzesh3.com/video/72488/
1393/12/01,15:30,لیگ برتر ایران,1393-1394,هفته 21,سپاهان,1,1,0,1,0,https://video.varzesh3.com/video/73015/
1393/12/15,16:30,لیگ برتر ایران,1393-1394,هفته 22,سایپا,4,1,3,3,1,https://video.varzesh3.com/video/74499/
1393/12/25,15:30,لیگ برتر ایران,1393-1394,هفته 23,پیکان,3,1,2,3,0,https://video.varzesh3.com/video/75690/
1394/01/15,17:00,لیگ برتر ایران,1393-1394,هفته 24,گسترش فولاد,0,0,0,1,1,https://video.varzesh3.com/video/77199/
1394/01/21,19:00,لیگ برتر ایران,1393-1394,هفته 25,استقلال,1,1,0,1,0,https://video.varzesh3.com/video/77874/
1394/01/27,17:30,لیگ برتر ایران,1393-1394,هفته 26,نفت تهران,5,3,2,3,1,https://video.varzesh3.com/video/78576/
1394/02/06,18:00,لیگ برتر ایران,1393-1394,هفته 27,فولاد,2,0,2,3,0,https://video.varzesh3.com/video/79645/
1394/02/11,18:00,لیگ برتر ایران,1393-1394,هفته 28,نفت مسجدسلیمان,2,0,2,3,1,https://video.varzesh3.com/video/80241/
1394/02/20,18:00,لیگ برتر ایران,1393-1394,هفته 29,ملوان,2,0,2,3,1,https://video.varzesh3.com/video/81237/
1394/02/25,19:30,لیگ برتر ایران,1393-1394,هفته 30,شهرخودرو مشهد,0,0,0,1,0,https://video.varzesh3.com/video/81970/
1392/09/22,15:30,لیگ برتر ایران,1392-1393,هفته 18,تراکتور,2,2,0,1,0,
1392/09/28,15:00,لیگ برتر ایران,1392-1393,هفته 19,مس کرمان,1,1,0,1,1,
1392/10/03,14:30,لیگ برتر ایران,1392-1393,هفته 20,سایپا,0,1,-1,0,0,
1392/10/13,15:00,لیگ برتر ایران,1392-1393,هفته 21,ملوان,1,1,0,1,1,
1392/10/19,14:30,لیگ برتر ایران,1392-1393,هفته 22,نفت تهران,1,0,1,3,0,
1392/10/26,14:30,لیگ برتر ایران,1392-1393,هفته 23,فولاد,0,0,0,1,1,
1392/11/01,16:45,جام حذفی ایران,92-93,يک چهارم نهايي,استقلال,0,1,-1,0,1,
1392/11/06,14:30,لیگ برتر ایران,1392-1393,هفته 24,استقلال,1,1,0,1,0,
1392/11/11,14:30,لیگ برتر ایران,1392-1393,هفته 25,گسترش فولاد,0,0,0,1,1,
1392/11/18,15:00,لیگ برتر ایران,1392-1393,هفته 26,سپاهان,0,1,-1,0,0,
1392/11/27,15:30,لیگ برتر ایران,1392-1393,هفته 27,فجر سپاسی,0,1,-1,0,1,
1393/01/07,17:30,لیگ برتر ایران,1392-1393,هفته 28,صبای قم,1,2,-1,0,0,
1393/01/17,17:30,لیگ برتر ایران,1392-1393,هفته 29,داماش گیلان,2,1,1,3,1,
1393/01/22,19:00,لیگ برتر ایران,1392-1393,هفته 30,راه‌آهن,1,0,1,3,0,
1393/05/09,19:40,لیگ برتر ایران,1393-1394,هفته 1,صبای قم,1,2,-1,0,0,https://video.varzesh3.com/video/57067/
1393/05/17,19:25,لیگ برتر ایران,1393-1394,هفته 2,تراکتور,0,0,0,1,1,https://video.varzesh3.com/video/57791/
1393/05/24,19:20,لیگ برتر ایران,1393-1394,هفته 3,پرسپولیس,0,1,-1,0,0,https://video.varzesh3.com/video/58424/
1393/05/28,19:10,لیگ برتر ایران,1393-1394,هفته 4,راه‌آهن,2,2,0,1,1,https://video.varzesh3.com/video/59019/
1393/06/02,19:15,لیگ برتر ایران,1393-1394,هفته 5,استقلال خوزستان,1,1,0,1,0,https://video.varzesh3.com/video/59198/
1393/06/07,19:00,لیگ برتر ایران,1393-1394,هفته 6,سپاهان,1,1,0,1,1,https://video.varzesh3.com/video/59423/
1393/06/14,17:30,لیگ برتر ایران,1393-1394,هفته 7,سایپا,0,1,-1,0,0,https://video.varzesh3.com/video/60016/
1393/06/21,18:35,لیگ برتر ایران,1393-1394,هفته 8,پیکان,1,0,1,3,1,https://video.varzesh3.com/video/60210/
1393/06/28,17:00,لیگ برتر ایران,1393-1394,هفته 9,گسترش فولاد,2,3,-1,0,0,https://video.varzesh3.com/video/60576/
1393/07/04,18:30,لیگ برتر ایران,1393-1394,هفته 10,استقلال,2,1,1,3,1,https://video.varzesh3.com/video/61288/
1392/01/23,17:00,لیگ برتر ایران,1391-1392,هفته 32,پرسپولیس,1,1,0,1,1,
1392/02/15,18:00,لیگ برتر ایران,1391-1392,هفته 33,صنعت نفت آبادان,6,0,6,3,1,
1392/02/20,18:00,لیگ برتر ایران,1391-1392,هفته 34,ملوان,1,0,1,3,0,
1392/03/31,17:30,لیگ برتر ایران,1391-1392,پلي آف ليگ برتر,پاس همدان,4,2,2,3,1,
1392/04/05,17:00,لیگ برتر ایران,1391-1392,پلي آف ليگ برتر,پاس همدان,1,1,0,1,0,
1392/05/02,22:00,لیگ برتر ایران,1392-1393,هفته 1,استقلال خوزستان,0,2,-2,0,0,
1392/05/11,22:15,لیگ برتر ایران,1392-1393,هفته 2,پرسپولیس,0,0,0,1,1,
1392/05/15,22:00,لیگ برتر ایران,1392-1393,هفته 3,تراکتور,2,4,-2,0,1,
1392/05/20,19:45,لیگ برتر ایران,1392-1393,هفته 4,مس کرمان,0,0,0,1,0,
1392/05/25,19:45,لیگ برتر ایران,1392-1393,هفته 5,سایپا,0,0,0,1,1,
1392/06/01,19:30,لیگ برتر ایران,1392-1393,هفته 6,ملوان,2,1,1,3,0,
1392/06/08,19:30,لیگ برتر ایران,1392-1393,هفته 7,نفت تهران,3,2,1,3,1,
1392/06/14,19:00,لیگ برتر ایران,1392-1393,هفته 8,فولاد,0,1,-1,0,0,
1392/06/21,20:00,لیگ برتر ایران,1392-1393,هفته 9,استقلال,2,0,2,3,1,
1392/06/28,17:50,لیگ برتر ایران,1392-1393,هفته 10,گسترش فولاد,0,2,-2,0,0,
1392/07/05,17:15,لیگ برتر ایران,1392-1393,هفته 11,سپاهان,0,1,-1,0,1,
1392/07/11,16:00,لیگ برتر ایران,1392-1393,هفته 12,فجر سپاسی,0,0,0,1,0,
1392/07/25,15:45,لیگ برتر ایران,1392-1393,هفته 13,صبای قم,1,1,0,1,1,
1392/08/02,15:30,لیگ برتر ایران,1392-1393,هفته 14,داماش گیلان,1,5,-4,0,0,
1392/08/07,15:00,جام حذفی ایران,92-93,يک شانزدهم,پیام صنعت آمل,2,1,1,3,0,
1392/08/12,15:30,لیگ برتر ایران,1392-1393,هفته 15,راه‌آهن,2,3,-1,0,1,
1392/08/17,15:00,جام حذفی ایران,92-93,يک هشتم نهايي,نفت تهران,1,0,1,3,1,
1392/09/07,15:00,لیگ برتر ایران,1392-1393,هفته 16,استقلال خوزستان,0,1,-1,0,1,
1392/09/15,16:20,لیگ برتر ایران,1392-1393,هفته 17,پرسپولیس,1,2,-1,0,0,
1391/07/10,16:15,لیگ برتر ایران,1391-1392,هفته 11,داماش گیلان,0,0,0,1,0,
1391/07/29,15:00,لیگ برتر ایران,1391-1392,هفته 12,آلومینیوم هرمزگان,0,1,-1,0,1,
1391/08/04,15:15,لیگ برتر ایران,1391-1392,هفته 13,پیکان,2,2,0,1,0,
1391/08/10,15:30,لیگ برتر ایران,1391-1392,هفته 14,راه‌آهن,0,0,0,1,1,
1391/08/29,17:30,لیگ برتر ایران,1391-1392,هفته 15,پرسپولیس,2,3,-1,0,0,
1391/09/08,15:15,لیگ برتر ایران,1391-1392,هفته 16,صنعت نفت آبادان,1,1,0,1,0,
1391/09/13,15:15,لیگ برتر ایران,1391-1392,هفته 17,ملوان,2,3,-1,0,1,
1391/09/24,14:15,جام حذفی ایران,91-92,يك شانزدهم,حفاری اهواز,1,0,1,3,1,
1391/09/30,13:30,جام حذفی ایران,91-92,يک هشتم,شهرداری یاسوج,1,0,1,3,0,
1391/10/05,15:00,لیگ برتر ایران,1391-1392,هفته 18,فجر سپاسی,1,0,1,3,1,
1391/10/10,14:00,لیگ برتر ایران,1391-1392,هفته 19,صبای قم,0,0,0,1,0,
1391/10/16,17:30,لیگ برتر ایران,1391-1392,هفته 20,استقلال,0,0,0,1,1,
1391/10/24,15:30,لیگ برتر ایران,1391-1392,هفته 21,سپاهان,3,4,-1,0,0,
1391/10/29,15:30,لیگ برتر ایران,1391-1392,هفته 22,گهر دورود,1,0,1,3,1,
1391/11/05,15:30,لیگ برتر ایران,1391-1392,هفته 23,تراکتور,1,1,0,1,0,
1391/11/10,15:30,لیگ برتر ایران,1391-1392,هفته 24,نفت تهران,0,1,-1,0,1,
1391/11/20,15:30,لیگ برتر ایران,1391-1392,هفته 25,فولاد,1,2,-1,0,0,
1391/11/27,16:00,لیگ برتر ایران,1391-1392,هفته 26,مس کرمان,1,2,-1,0,1,
1391/12/04,16:00,لیگ برتر ایران,1391-1392,هفته 27,سایپا,0,0,0,1,0,
1391/12/11,16:00,لیگ برتر ایران,1391-1392,هفته 28,داماش گیلان,1,0,1,3,1,
1391/12/15,15:30,جام حذفی ایران,91-92,يک چهارم,پرسپولیس,0,1,-1,0,1,
1391/12/20,16:00,لیگ برتر ایران,1391-1392,هفته 29,آلومینیوم هرمزگان,0,0,0,1,0,
1391/12/27,16:00,لیگ برتر ایران,1391-1392,هفته 30,پیکان,2,1,1,3,1,
1392/01/16,17:00,لیگ برتر ایران,1391-1392,هفته 31,راه‌آهن,1,1,0,1,0,
1390/10/29,15:00,لیگ برتر ایران,1390-1391,هفته 21,فولاد,1,0,1,3,0,
1390/11/05,15:30,لیگ برتر ایران,1390-1391,هفته 22,ملوان,0,0,0,1,1,
1390/11/09,18:00,لیگ برتر ایران,1390-1391,هفته 23,پرسپولیس,0,0,0,1,0,
1390/11/13,15:30,لیگ برتر ایران,1390-1391,هفته 24,شاهین بوشهر,1,0,1,3,1,
1390/11/17,15:30,لیگ برتر ایران,1390-1391,هفته 25,شهرخودرو مشهد,0,0,0,1,0,
1390/11/26,15:30,لیگ برتر ایران,1390-1391,هفته 26,نفت تهران,1,0,1,3,0,
1390/12/20,16:00,لیگ برتر ایران,1390-1391,هفته 27,صبای قم,2,1,1,3,1,
1391/01/05,17:00,لیگ برتر ایران,1390-1391,هفته 28,استقلال,2,2,0,1,0,
1391/01/20,15:30,لیگ برتر ایران,1390-1391,هفته 29,شهرداری تبریز,2,2,0,1,1,
1391/01/25,16:00,لیگ برتر ایران,1390-1391,هفته 30,صنعت نفت آبادان,1,1,0,1,0,
1391/02/03,17:00,لیگ برتر ایران,1390-1391,هفته 31,داماش گیلان,0,0,0,1,1,
1391/02/08,17:00,لیگ برتر ایران,1390-1391,هفته 32,فجر سپاسی,0,0,0,1,0,
1391/02/17,17:00,لیگ برتر ایران,1390-1391,هفته 33,سپاهان,0,0,0,1,1,
1391/02/22,17:00,لیگ برتر ایران,1390-1391,هفته 34,مس کرمان,0,2,-2,0,0,
1391/04/29,20:30,لیگ برتر ایران,1391-1392,هفته 1,فجر سپاسی,0,3,-3,0,0,
1391/05/04,22:00,لیگ برتر ایران,1391-1392,هفته 2,صبای قم,1,2,-1,0,1,
1391/05/10,22:30,لیگ برتر ایران,1391-1392,هفته 3,استقلال,0,1,-1,0,0,
1391/05/16,22:00,لیگ برتر ایران,1391-1392,هفته 4,سپاهان,0,4,-4,0,1,
1391/05/29,19:10,لیگ برتر ایران,1391-1392,هفته 5,گهر دورود,0,1,-1,0,0,
1391/06/03,19:00,لیگ برتر ایران,1391-1392,هفته 6,تراکتور,3,1,2,3,1,
1391/06/08,19:00,لیگ برتر ایران,1391-1392,هفته 7,نفت تهران,0,1,-1,0,0,
1391/06/25,18:30,لیگ برتر ایران,1391-1392,هفته 8,فولاد,2,1,1,3,1,
1391/06/31,18:00,لیگ برتر ایران,1391-1392,هفته 9,مس کرمان,0,1,-1,0,0,
1391/07/05,17:15,لیگ برتر ایران,1391-1392,هفته 10,سایپا,3,2,1,3,1,
1390/02/30,18:00,لیگ برتر ایران,1389-1390,هفته 34,استیل آذین,2,0,2,3,1,
1390/05/11,22:00,لیگ برتر ایران,1390-1391,هفته 1,راه‌آهن,2,2,0,1,0,
1390/05/16,22:00,لیگ برتر ایران,1390-1391,هفته 2,تراکتور,0,1,-1,0,1,
1390/05/20,22:00,لیگ برتر ایران,1390-1391,هفته 3,سایپا,1,0,1,3,0,
1390/05/26,22:00,لیگ برتر ایران,1390-1391,هفته 4,فولاد,1,0,1,3,1,
1390/06/02,22:00,لیگ برتر ایران,1390-1391,هفته 5,ملوان,3,3,0,1,0,
1390/06/17,20:00,لیگ برتر ایران,1390-1391,هفته 6,پرسپولیس,2,2,0,1,1,
1390/06/30,20:30,لیگ برتر ایران,1390-1391,هفته 7,شاهین بوشهر,1,1,0,1,0,
1390/07/10,18:30,لیگ برتر ایران,1390-1391,هفته 9,نفت تهران,1,1,0,1,1,
1390/07/22,17:00,لیگ برتر ایران,1390-1391,هفته 10,صبای قم,1,0,1,3,0,
1390/07/25,15:45,لیگ برتر ایران,1390-1391,هفته 8,شهرخودرو مشهد,1,0,1,3,1,
1390/07/30,16:45,لیگ برتر ایران,1390-1391,هفته 11,استقلال,0,2,-2,0,1,
1390/08/04,15:00,جام حذفی ایران,90-91,يک شانزدهم,گسترش فولاد,2,1,1,3,1,
1390/08/08,15:40,لیگ برتر ایران,1390-1391,هفته 12,شهرداری تبریز,0,0,0,1,0,
1390/08/27,15:15,لیگ برتر ایران,1390-1391,هفته 13,صنعت نفت آبادان,1,3,-2,0,1,
1390/09/01,15:15,لیگ برتر ایران,1390-1391,هفته 14,داماش گیلان,1,1,0,1,0,
1390/09/06,14:30,جام حذفی ایران,90-91,يک هشتم,پرسپولیس,2,3,-1,0,1,
1390/09/12,15:15,لیگ برتر ایران,1390-1391,هفته 15,فجر سپاسی,1,1,0,1,1,
1390/09/18,15:00,لیگ برتر ایران,1390-1391,هفته 16,سپاهان,1,1,0,1,0,
1390/09/24,15:00,لیگ برتر ایران,1390-1391,هفته 17,مس کرمان,1,0,1,3,1,
1390/10/15,15:00,لیگ برتر ایران,1390-1391,هفته 18,راه‌آهن,0,2,-2,0,1,
1390/10/20,15:00,لیگ برتر ایران,1390-1391,هفته 19,تراکتور,1,2,-1,0,0,
1390/10/25,15:00,لیگ برتر ایران,1390-1391,هفته 20,سایپا,0,3,-3,0,1,
1389/07/23,17:00,لیگ برتر ایران,1389-1390,هفته 11,ملوان,3,0,3,3,1,
1389/08/03,16:45,لیگ برتر ایران,1389-1390,هفته 12,پرسپولیس,0,2,-2,0,0,
1389/08/08,15:45,لیگ برتر ایران,1389-1390,هفته 13,شهرداری تبریز,1,1,0,1,0,
1389/08/13,15:00,لیگ برتر ایران,1389-1390,هفته 14,پاس همدان,1,0,1,3,1,
1389/08/30,17:30,لیگ برتر ایران,1389-1390,هفته 15,فولاد,2,2,0,1,0,
1389/09/04,14:00,جام حذفی ایران,89-90,یک شانزدهم نهایی,شهرداری یاسوج,0,1,-1,0,1,
1389/09/07,15:00,لیگ برتر ایران,1389-1390,هفته 16,نفت تهران,2,0,2,3,1,
1389/09/12,15:00,لیگ برتر ایران,1389-1390,هفته 17,استیل آذین,2,0,2,3,0,
1389/09/19,15:00,لیگ برتر ایران,1389-1390,هفته 18,پیکان,0,0,0,1,0,
1389/10/02,16:15,لیگ برتر ایران,1389-1390,مرحله گروهی,استقلال,2,1,1,3,0,
1389/11/11,15:00,لیگ برتر ایران,1389-1390,هفته 19,مس کرمان,2,0,2,3,1,
1389/11/16,15:00,لیگ برتر ایران,1389-1390,هفته 21,سایپا,0,2,-2,0,1,
1389/11/24,15:00,لیگ برتر ایران,1389-1390,هفته 22,سپاهان,0,2,-2,0,0,
1389/11/29,15:00,لیگ برتر ایران,1389-1390,هفته 23,صنعت نفت آبادان,6,0,6,3,1,
1389/12/05,16:15,لیگ برتر ایران,1389-1390,هفته 24,صبای قم,2,1,1,3,0,
1389/12/15,16:15,لیگ برتر ایران,1389-1390,هفته 25,تراکتور,0,0,0,1,1,
1389/12/19,15:30,لیگ برتر ایران,1389-1390,هفته 26,راه‌آهن,2,2,0,1,0,
1389/12/29,16:30,لیگ برتر ایران,1389-1390,هفته 27,شاهین بوشهر,2,1,1,3,1,
1390/01/12,17:00,لیگ برتر ایران,1389-1390,هفته 28,ملوان,0,1,-1,0,0,
1390/01/21,16:45,لیگ برتر ایران,1389-1390,هفته 29,پرسپولیس,0,3,-3,0,1,
1390/01/25,17:00,لیگ برتر ایران,1389-1390,هفته 30,شهرداری تبریز,2,1,1,3,1,
1390/02/03,16:00,لیگ برتر ایران,1389-1390,هفته 31,پاس همدان,1,2,-1,0,0,
1390/02/08,18:00,لیگ برتر ایران,1389-1390,هفته 32,فولاد,1,1,0,1,1,
1390/02/25,18:00,لیگ برتر ایران,1389-1390,هفته 33,نفت تهران,2,1,1,3,0,
1388/11/02,15:15,لیگ برتر ایران,1388-1389,هفته 24,استقلال اهواز,2,1,1,3,0,
1388/11/08,15:15,لیگ برتر ایران,1388-1389,هفته 25,پاس همدان,0,1,-1,0,1,
1388/11/13,15:15,لیگ برتر ایران,1388-1389,هفته 26,صبای قم,1,1,0,1,0,
1388/11/28,14:30,لیگ برتر ایران,1388-1389,هفته 27,سپاهان,1,0,1,3,0,
1388/12/14,15:00,لیگ برتر ایران,1388-1389,هفته 28,شاهین شهرداری بوشهر,1,0,1,3,1,
1388/12/23,15:30,لیگ برتر ایران,1388-1389,هفته 29,راه‌آهن,0,0,0,1,0,
1388/12/28,14:00,جام حذفی ایران,88-89,یک هشتم نهایی,شاهین بوشهر,3,1,2,3,0,
1389/01/15,16:45,لیگ برتر ایران,1388-1389,هفته 30,پیکان,2,2,0,1,1,
1389/01/19,14:00,جام حذفی ایران,88-89,یک چهارم نهایی,استیل آذین,0,0,0,1,1,
1389/01/30,17:30,لیگ برتر ایران,1388-1389,هفته 31,استقلال,0,1,-1,0,0,
1389/02/03,14:00,جام حذفی ایران,88-89,نیمه نهایی,گسترش فولاد,0,2,-2,0,0,
1389/02/12,18:00,لیگ برتر ایران,1388-1389,هفته 32,مقاومت شیراز,2,0,2,3,1,
1389/02/16,18:00,لیگ برتر ایران,1388-1389,هفته 33,فولاد,1,1,0,1,0,
1389/02/29,18:00,لیگ برتر ایران,1388-1389,هفته 34,ملوان,3,0,3,3,1,
1389/05/04,19:30,لیگ برتر ایران,1389-1390,هفته 1,پیکان,2,1,1,3,1,
1389/05/09,17:30,لیگ برتر ایران,1389-1390,هفته 2,مس کرمان,2,1,1,3,0,
1389/05/14,19:20,لیگ برتر ایران,1389-1390,هفته 3,استقلال,1,1,0,1,1,
1389/05/23,00:00,لیگ برتر ایران,1389-1390,هفته 4,سایپا,2,0,2,3,0,
1389/05/27,21:30,لیگ برتر ایران,1389-1390,هفته 5,سپاهان,1,0,1,3,1,
1389/06/01,21:30,لیگ برتر ایران,1389-1390,هفته 6,صنعت نفت آبادان,1,2,-1,0,0,
1389/06/06,21:30,لیگ برتر ایران,1389-1390,هفته 7,صبای قم,2,1,1,3,1,
1389/06/19,17:00,لیگ برتر ایران,1389-1390,هفته 8,تراکتور,2,1,1,3,0,
1389/07/07,16:30,لیگ برتر ایران,1389-1390,هفته 9,راه‌آهن,0,0,0,1,1,
1389/07/18,17:00,لیگ برتر ایران,1389-1390,هفته 10,شاهین بوشهر,1,1,0,1,0,
1388/03/01,14:00,جام حذفی ایران,87-88,فینال,راه‌آهن,5,1,4,3,1,
1388/05/16,17:15,لیگ برتر ایران,1388-1389,هفته 1,سایپا,3,0,3,3,1,
1388/05/24,17:00,لیگ برتر ایران,1388-1389,هفته 2,تراکتور,0,0,0,1,0,
1388/05/30,17:00,لیگ برتر ایران,1388-1389,هفته 3,استیل آذین,3,1,2,3,1,
1388/06/06,21:00,لیگ برتر ایران,1388-1389,هفته 4,ابومسلم,2,1,1,3,0,
1388/06/16,20:30,لیگ برتر ایران,1388-1389,هفته 5,پرسپولیس,1,1,0,1,1,
1388/06/22,00:00,لیگ برتر ایران,1388-1389,هفته 6,مس کرمان,2,5,-3,0,0,
1388/06/28,21:00,لیگ برتر ایران,1388-1389,هفته 7,استقلال اهواز,5,2,3,3,1,
1388/07/02,00:00,لیگ برتر ایران,1388-1389,هفته 8,پاس همدان,1,1,0,1,0,
1388/07/09,15:00,لیگ برتر ایران,1388-1389,هفته 9,صبای قم,2,1,1,3,1,
1388/07/14,14:45,لیگ برتر ایران,1388-1389,هفته 10,سپاهان,0,0,0,1,1,
1388/07/19,17:00,لیگ برتر ایران,1388-1389,هفته 11,شاهین شهرداری بوشهر,1,1,0,1,0,
1388/07/24,14:45,لیگ برتر ایران,1388-1389,هفته 12,راه‌آهن,1,2,-1,0,1,
1388/08/01,14:30,لیگ برتر ایران,1388-1389,هفته 13,پیکان,1,1,0,1,0,
1388/08/05,14:30,لیگ برتر ایران,1388-1389,هفته 14,استقلال,1,0,1,3,1,
1388/08/11,14:15,لیگ برتر ایران,1388-1389,هفته 15,مقاومت شیراز,2,0,2,3,0,
1388/08/16,14:15,لیگ برتر ایران,1388-1389,هفته 16,فولاد,1,0,1,3,1,
1388/09/06,14:00,لیگ برتر ایران,1388-1389,هفته 17,ملوان,1,0,1,3,0,
1388/09/13,14:00,لیگ برتر ایران,1388-1389,هفته 18,سایپا,1,2,-1,0,0,
1388/09/20,14:00,لیگ برتر ایران,1388-1389,هفته 19,تراکتور,1,0,1,3,1,
1388/09/26,14:00,لیگ برتر ایران,1388-1389,هفته 20,استیل آذین,2,2,0,1,0,
1388/10/02,14:00,لیگ برتر ایران,1388-1389,هفته 21,ابومسلم,3,1,2,3,1,
1388/10/19,15:00,لیگ برتر ایران,1388-1389,هفته 22,پرسپولیس,1,1,0,1,0,
1388/10/26,15:15,لیگ برتر ایران,1388-1389,هفته 23,مس کرمان,0,0,0,1,1,
1387/09/14,14:15,لیگ برتر ایران,1387-1388,هفته 17,فولاد,2,2,0,1,1,
1387/09/18,14:00,لیگ برتر ایران,1387-1388,هفته 18,مس کرمان,2,2,0,1,0,
1387/09/22,14:15,لیگ برتر ایران,1387-1388,هفته 19,پیکان,2,0,2,3,1,
1387/10/01,14:00,جام حذفی ایران,87-88,یک شانزدهم,شیرین فراز,4,1,3,3,1,
1387/10/14,13:30,لیگ برتر ایران,1387-1388,هفته 21,پرسپولیس,3,1,2,3,1,
1387/10/22,14:15,لیگ برتر ایران,1387-1388,هفته 20,داماش گیلان,1,2,-1,0,0,
1387/10/27,14:15,لیگ برتر ایران,1387-1388,هفته 22,صبای قم,0,0,0,1,0,
1387/11/04,14:30,لیگ برتر ایران,1387-1388,هفته 23,ابومسلم,0,3,-3,0,1,
1387/11/12,14:30,لیگ برتر ایران,1387-1388,هفته 24,سپاهان,2,1,1,3,0,
1387/11/16,14:45,لیگ برتر ایران,1387-1388,هفته 25,پاس همدان,2,1,1,3,1,
1387/11/25,15:00,لیگ برتر ایران,1387-1388,هفته 26,سایپا,0,1,-1,0,0,
1387/11/30,15:00,لیگ برتر ایران,1387-1388,هفته 27,راه‌آهن,1,0,1,3,0,
1387/12/04,15:00,لیگ برتر ایران,1387-1388,هفته 28,فجر سپاسی,3,1,2,3,1,
1387/12/09,14:00,جام حذفی ایران,88-89,یک شانزدهم,صنعت نفت آبادان,2,0,2,3,1,
1387/12/09,15:00,لیگ برتر ایران,1387-1388,هفته 29,استقلال اهواز,2,0,2,3,0,
1387/12/14,15:15,لیگ برتر ایران,1387-1388,هفته 30,استقلال,1,1,0,1,1,
1387/12/18,14:00,جام حذفی ایران,87-88,یک هشتم نهایی,ابومسلم,1,0,1,3,0,
1388/01/14,17:00,لیگ برتر ایران,1387-1388,هفته 31,پیام مشهد,2,0,2,3,1,
1388/01/23,16:45,لیگ برتر ایران,1387-1388,هفته 32,برق شیراز,2,1,1,3,0,
1388/01/27,17:15,لیگ برتر ایران,1387-1388,هفته 33,ملوان,3,0,3,3,1,
1388/02/06,17:15,لیگ برتر ایران,1387-1388,هفته 34,فولاد,1,4,-3,0,0,
1388/02/11,14:00,جام حذفی ایران,87-88,یک چهارم نهایی,فولاد,3,0,3,3,1,
1388/02/24,14:00,جام حذفی ایران,87-88,نیمه نهایی,صبای قم,1,1,0,1,0,
1388/02/28,14:00,جام حذفی ایران,87-88,فینال,راه‌آهن,0,1,-1,0,0,
1387/01/23,15:30,لیگ برتر ایران,1386-1387,هفته 27,ابومسلم,2,1,1,3,1,
1387/01/30,15:45,لیگ برتر ایران,1386-1387,هفته 28,پیکان,0,2,-2,0,0,
1387/02/08,15:45,لیگ برتر ایران,1386-1387,هفته 29,راه‌آهن,2,0,2,3,1,
1387/02/12,16:00,لیگ برتر ایران,1386-1387,هفته 30,فجر سپاسی,4,1,3,3,0,
1387/02/16,16:00,لیگ برتر ایران,1386-1387,هفته 31,پاس همدان,0,0,0,1,1,
1387/02/22,16:15,لیگ برتر ایران,1386-1387,هفته 32,صنعت نفت آبادان,1,1,0,1,0,
1387/02/25,16:15,لیگ برتر ایران,1386-1387,هفته 33,استقلال,2,1,1,3,0,
1387/02/28,15:30,لیگ برتر ایران,1386-1387,هفته 34,استقلال اهواز,4,2,2,3,1,
1387/05/15,18:00,لیگ برتر ایران,1387-1388,هفته 1,مس کرمان,1,0,1,3,1,
1387/05/19,17:45,لیگ برتر ایران,1387-1388,هفته 2,پیکان,2,1,1,3,0,
1387/05/27,17:30,لیگ برتر ایران,1387-1388,هفته 3,داماش گیلان,2,1,1,3,1,
1387/06/03,19:05,لیگ برتر ایران,1387-1388,هفته 4,پرسپولیس,2,2,0,1,0,
1387/06/22,20:30,لیگ برتر ایران,1387-1388,هفته 6,ابومسلم,0,4,-4,0,0,
1387/06/28,20:30,لیگ برتر ایران,1387-1388,هفته 7,سپاهان,2,1,1,3,1,
1387/07/04,20:00,لیگ برتر ایران,1387-1388,هفته 8,پاس همدان,2,2,0,1,0,
1387/07/12,16:00,لیگ برتر ایران,1387-1388,هفته 9,سایپا,6,3,3,3,1,
1387/07/16,15:45,لیگ برتر ایران,1387-1388,هفته 10,راه‌آهن,1,0,1,3,1,
1387/07/26,15:00,لیگ برتر ایران,1387-1388,هفته 5,صبای قم,2,2,0,1,1,
1387/07/30,15:00,لیگ برتر ایران,1387-1388,هفته 11,فجر سپاسی,2,0,2,3,0,
1387/08/05,14:45,لیگ برتر ایران,1387-1388,هفته 12,استقلال اهواز,1,1,0,1,1,
1387/08/10,16:30,لیگ برتر ایران,1387-1388,هفته 13,استقلال,0,2,-2,0,0,
